Time	RT	Category
3791.439	286.439	OK
12533.857	338.116999999998	OK
18611.255	319.042000000001	OK
23855.82	248.212	OK
27202.86	301.379000000001	OK
29782.703	409.495000000003	OK
39923.765	285.741000000002	OK
49080.521	305.401999999995	OK
58271.814	291.980000000003	OK
66164.806	346.95199999999	OK
75937.612	312.468000000008	OK
82747.626	325.695000000007	OK
91523.354	336.406000000003	OK
94853.434	357.729000000007	OK
101729.102	280.320999999996	OK
110604.709	317.294999999998	OK
117080.752	326.691000000006	OK
126887.909	297.842000000004	OK
135047.501	307.344000000012	OK
143321.774	322.924999999988	OK
150499.07	271.967999999993	OK
158264.021	260.602000000014	OK
161387.466	354.313000000024	OK
165451.133	-5704.64499999999	false
171511.891	356.113000000012	OK
181234.739	304.511999999988	OK
187629.464	374.404999999999	OK
193689.24	366.429999999993	OK
200016.397	303.839000000007	OK
209373.914	342.206999999995	OK
212937.119	554.883999999991	OK
218481.692	278.271000000008	OK
225808.022	331.020999999979	OK
234299.564	292.383000000002	OK
244507.235	452.354000000021	OK
247386.777	576.19200000001	OK
252782.474	267.378000000026	OK
261156.659	267.832000000053	OK
269548.463	280.488000000012	OK
274177.278	322.5	OK
280655.245	313.659000000043	OK
287798.264	283.675999999978	OK
294308.57	462.951000000001	OK
297970.692	312.758000000031	OK
306763.073	413.068000000028	OK
315237.158	290.739000000001	OK
324978.609	272.135000000009	OK
334152.01	301.054000000004	OK
344308.77	300.439000000013	OK
352234.345	322.272999999986	OK
354816.125	360.469000000041	OK
357280.206	401.73199999996	OK
366055.14	398.408999999985	OK
369683.968	289.475000000035	OK
379924.923	365.643999999971	OK
390130.667	240.396000000008	OK
397108.143	407.169999999984	OK
402502.872	416.38400000002	OK
410327.584	266.368000000017	OK
419402.058	297.152999999991	OK
425630.271	375.896999999997	OK
435620.51	378.891999999993	OK
440764.53	409.667000000016	OK
446526.529	353.698000000033	OK
449357.091	466.220999999961	OK
454934.974	308.519000000029	OK
462393.389	356.065999999992	OK
468144.481	-3741.223	false
472250.42	364.716000000015	OK
474582.449	336.708999999973	OK
480942.895	338.095999999961	OK
489717.658	328.410000000033	OK
492913.566	452.559000000008	OK
500472.849	466.962999999989	OK
508814.699	367.52899999998	OK
517939.125	455.106000000029	OK
522485.645	433.209000000032	OK
530576.768	270.769999999902	OK
534189.908	300.819000000018	OK
539768.757	286.527000000002	OK
542765.832	290.719999999972	OK
547894.154	355.972999999998	OK
555002.906	383.396999999997	OK
560864.642	359.418999999994	OK
565792.371	480.203999999911	OK
574318.341	320.638000000035	OK
579628.853	306.163000000059	OK
583359.507	297.341000000015	OK
589453.556	394.697000000044	OK
597528.996	309.090999999898	OK
