Time	RT	Category
7587.717	296.716999999999	OK
16412.422	269.406999999999	OK
18760.134	352.395	OK
27884.568	299.118999999999	OK
35493.775	300.912000000004	OK
45618.192	284.092000000004	OK
52160.825	324.284999999996	OK
60786.714	285.565999999999	OK
63583.198	336.126999999993	OK
70077.644	343.322	OK
75739.24	358.262000000002	OK
80600.692	300.559999999998	OK
89807.407	315.353000000003	OK
95436.204	303.497000000003	OK
98515.572	410.015999999989	OK
102261.924	285.064000000013	OK
108056.218	294.009999999995	OK
113534.22	478.663	OK
122475.47	252.941999999995	OK
132149.352	276.568999999989	OK
138061.206	325.539000000019	OK
145903.437	326.878000000026	OK
151796.822	305.926000000007	OK
160488.339	280.198999999993	OK
165133.79	349.138999999996	OK
168397.272	275.165000000008	OK
176772.425	293.834000000003	OK
182017.315	358.575000000012	OK
187895.853	358.227000000014	OK
197468.869	366.661000000022	OK
202247.538	325.35500000001	OK
210239.725	254.876000000018	OK
215301.442	292.398999999976	OK
218481.67	375.904999999999	OK
224642.323	252.33600000001	OK
231303.286	273.649999999994	OK
238612.007	276.213999999978	OK
241292.719	354.394	OK
244606.149	338.091000000015	OK
248652.197	548.728000000003	OK
257294.722	304.209999999992	OK
263472.018	382.92300000001	OK
271597.411	305.042000000016	OK
279289.902	316.135000000009	OK
285317.343	359.090999999957	OK
292843.322	297.632000000041	OK
300917.799	324.127999999968	OK
303415.364	383.230999999971	OK
307944.268	276.589000000036	OK
310442.794	386.206999999995	OK
320615.229	269.075999999943	OK
323679.608	550.054999999993	OK
333485.983	292.758999999962	OK
339063.873	276.572999999975	OK
342860.156	353.97100000002	OK
351035.501	262.025000000023	OK
355764.215	343.391000000003	OK
359527.208	279.671000000031	OK
361975.781	355.255999999994	OK
370599.721	446.588999999978	OK
378725.117	308.075000000012	OK
386884.781	273.344999999972	OK
394076.785	277.656000000017	OK
399172.776	307.67300000001	OK
409196.314	289.189000000013	OK
411743.837	369.172999999952	OK
421999.507	346.330000000016	OK
426228.708	336.885000000009	OK
431924.114	280.092000000004	OK
439882.034	328.572000000044	OK
443445.238	480.88400000002	OK
447707.725	283.17200000002	OK
450188.629	326.582999999984	OK
460278.78	329.829000000027	OK
467039.801	376.71100000001	OK
475631.409	304.257000000041	OK
483156.425	363.665000000037	OK
491215.217	314.478000000003	OK
495244.608	321.076000000001	OK
505218.202	343.274000000034	OK
511063.464	326.942000000039	OK
521103.652	322.839000000036	OK
525148.733	390.735000000102	OK
532658.056	314.001999999979	OK
540051.816	269.439000000013	OK
548609.144	322.988000000012	OK
557150.8	275.331000000006	OK
564227.217	302.101000000024	OK
573102.845	285.310000000056	OK
579995.171	289.974000000046	OK
586488.805	398.33899999992	OK
595546.62	296.501000000047	OK
599860.043	360.103999999934	OK
