time,rssi
1628831316.312,-80
1628831316.312,-86
1628831356.573,-49
1628831356.573,-53
1628831356.573,-57
1628831356.573,-57
1628831356.573,-60
1628831356.573,-60
1628831356.573,-63
1628831356.573,-73
1628831356.573,-74
1628831356.573,-76
1628831356.573,-78
1628831356.573,-78
1628831356.573,-79
1628831356.573,-79
1628831356.573,-80
1628831356.573,-81
1628831356.573,-82
1628831638.992,-51
1628831638.992,-56
1628831638.992,-57
1628831638.992,-59
1628831638.992,-61
1628831638.992,-62
1628831638.992,-63
1628831638.992,-68
1628831638.992,-71
1628831638.992,-75
1628831638.992,-75
1628831638.992,-76
1628831638.992,-76
1628831638.992,-78
1628831638.992,-81
1628831638.992,-81
1628831638.992,-84
1628831657.169,-47
1628831657.169,-50
1628831657.169,-57
1628831657.169,-61
1628831657.169,-61
1628831657.169,-62
1628831657.169,-67
1628831657.169,-68
1628831657.169,-74
1628831657.169,-75
1628831657.169,-76
1628831657.169,-80
1628831657.169,-82
1628831677.116,-46
1628831677.116,-55
1628831677.116,-58
1628831677.116,-59
1628831677.116,-60
1628831677.116,-67
1628831677.116,-67
1628831677.116,-71
1628831677.116,-73
1628831677.116,-75
1628831677.116,-77
1628831677.116,-82
1628831677.116,-86
1628831717.091,-47
1628831717.091,-53
1628831717.091,-56
1628831717.091,-59
1628831717.091,-60
1628831717.091,-63
1628831717.091,-69
1628831717.091,-72
1628831717.091,-77
1628831717.091,-78
1628831717.091,-86
1628831717.091,-86
1628831817.526,-47
1628831817.526,-51
1628831817.526,-60
1628831817.526,-60
1628831817.526,-69
1628831817.526,-72
1628831817.526,-72
1628831817.526,-73
1628831817.526,-77
1628831817.526,-77
1628831817.526,-77
1628831817.526,-79
1628831817.526,-80
1628831817.526,-80
1628831817.526,-83
1628831836.145,-45
1628831836.145,-54
1628831836.145,-65
1628831836.145,-65
1628831836.145,-69
1628831836.145,-72
1628831836.145,-74
1628831836.145,-77
1628831836.145,-82
1628831836.145,-85
1628831972.004,-47
1628831972.004,-58
1628831972.004,-63
1628831972.004,-64
1628831972.004,-65
1628831972.004,-65
1628831972.004,-66
1628831972.004,-69
1628831972.004,-70
1628831972.004,-72
1628831972.004,-74
1628831972.004,-76
1628831972.004,-76
1628831972.004,-77
1628831972.004,-79
1628831972.004,-81
1628831992.79,-57
1628831992.79,-60
1628831992.79,-62
1628831992.79,-66
1628831992.79,-70
1628831992.79,-71
1628831992.79,-72
1628831992.79,-74
1628831992.79,-75
1628831992.79,-76
1628831992.79,-79
1628831992.79,-83
1628831992.79,-86
1628832109.665,-58
1628832109.665,-58
1628832109.665,-63
1628832109.665,-72
1628832109.665,-73
1628832109.665,-74
1628832109.665,-77
1628832109.665,-78
1628832109.665,-79
1628832109.665,-79
1628832109.665,-82
1628832109.665,-84
1628832109.665,-84
1628832250.767,-51
1628832250.767,-55
1628832250.767,-56
1628832250.767,-65
1628832250.767,-66
1628832250.767,-68
1628832250.767,-69
1628832250.767,-70
1628832250.767,-70
1628832250.767,-73
1628832250.767,-75
1628832250.767,-77
1628832250.767,-79
1628832250.767,-79
1628832250.767,-83
1628832250.767,-83
1628832330.799,-49
1628832330.799,-49
1628832330.799,-55
1628832330.799,-61
1628832330.799,-63
1628832330.799,-66
1628832330.799,-68
1628832330.799,-69
1628832330.799,-73
1628832330.799,-77
1628832330.799,-78
1628832330.799,-79
1628832330.799,-79
1628832330.799,-79
1628832330.799,-84
1628832564.794,-50
1628832564.794,-56
1628832564.794,-61
1628832564.794,-62
1628832564.794,-69
1628832564.794,-73
1628832564.794,-73
1628832564.794,-75
1628832564.794,-76
1628832564.794,-77
1628832564.794,-77
1628832564.794,-78
1628832790.727,-48
1628832790.727,-56
1628832790.727,-56
1628832790.727,-60
1628832790.727,-63
1628832790.727,-69
1628832790.727,-71
1628832790.727,-71
1628832790.727,-74
1628832790.727,-74
1628832790.727,-78
1628832790.727,-79
1628833011.148,-48
1628833011.148,-49
1628833011.148,-57
1628833011.148,-61
1628833011.148,-62
1628833011.148,-62
1628833011.148,-65
1628833011.148,-69
1628833011.148,-69
1628833011.148,-72
1628833011.148,-72
1628833011.148,-73
1628833011.148,-73
1628833011.148,-78
1628833011.148,-79
1628833221.605,-50
1628833221.605,-52
1628833221.605,-59
1628833221.605,-61
1628833221.605,-63
1628833221.605,-64
1628833221.605,-68
1628833221.605,-69
1628833221.605,-71
1628833221.605,-71
1628833221.605,-72
1628833221.605,-74
1628833221.605,-74
1628833221.605,-76
1628833221.605,-77
1628833221.605,-79
1628833411.994,-60
1628833411.994,-61
1628833411.994,-62
1628833411.994,-65
1628833411.994,-65
1628833411.994,-66
1628833411.994,-74
1628833411.994,-77
1628833411.994,-79
1628833411.994,-79
1628833411.994,-79
1628833411.994,-86
1628833654.555,-47
1628833654.555,-54
1628833654.555,-59
1628833654.555,-62
1628833654.555,-65
1628833654.555,-68
1628833654.555,-72
1628833654.555,-72
1628833654.555,-72
1628833654.555,-73
1628833654.555,-76
1628833654.555,-76
1628833654.555,-78
1628833654.555,-80
1628834033.507,-49
1628834033.507,-53
1628834033.507,-53
1628834033.507,-60
1628834033.507,-61
1628834033.507,-65
1628834033.507,-70
1628834033.507,-70
1628834033.507,-71
1628834033.507,-72
1628834033.507,-73
1628834033.507,-76
1628834033.507,-79
1628834033.507,-81
1628834033.507,-85
1628834173.654,-48
1628834173.654,-52
1628834173.654,-54
1628834173.654,-59
1628834173.654,-60
1628834173.654,-65
1628834173.654,-69
1628834173.654,-70
1628834173.654,-71
1628834173.654,-72
1628834173.654,-76
1628834173.654,-79
1628834173.654,-80
1628834173.654,-81
1628834173.654,-86
1628834462.951,-47
1628834462.951,-55
1628834462.951,-59
1628834462.951,-60
1628834462.951,-65
1628834462.951,-70
1628834462.951,-72
1628834462.951,-72
1628834462.951,-72
1628834462.951,-73
1628834462.951,-79
1628834462.951,-83
1628834479.74,-48
1628834479.74,-53
1628834479.74,-54
1628834479.74,-60
1628834479.74,-61
1628834479.74,-65
1628834479.74,-65
1628834479.74,-71
1628834479.74,-71
1628834479.74,-71
1628834479.74,-72
1628834479.74,-74
1628834479.74,-76
1628834479.74,-80
1628834479.74,-84
1628834479.74,-85
1628834622.731,-48
1628834622.731,-60
1628834622.731,-61
1628834622.731,-62
1628834622.731,-63
1628834622.731,-65
1628834622.731,-67
1628834622.731,-69
1628834622.731,-71
1628834622.731,-74
1628834622.731,-78
1628834622.731,-82
1628834896.577,-50
1628834896.577,-51
1628834896.577,-51
1628834896.577,-61
1628834896.577,-64
1628834896.577,-66
1628834896.577,-69
1628834896.577,-69
1628834896.577,-72
1628834896.577,-74
1628834896.577,-77
1628834896.577,-80
1628834896.577,-82
1628835196.674,-49
1628835196.674,-53
1628835196.674,-62
1628835196.674,-62
1628835196.674,-64
1628835196.674,-66
1628835196.674,-68
1628835196.674,-70
1628835196.674,-73
1628835196.674,-75
1628835196.674,-77
1628835196.674,-81
1628835196.674,-81
1628835196.674,-82
1628835196.674,-86
1628835546.346,-62
1628835546.346,-63
1628835546.346,-64
1628835546.346,-65
1628835546.346,-66
1628835546.346,-69
1628835546.346,-69
1628835546.346,-70
1628835546.346,-71
1628835546.346,-76
1628835546.346,-76
1628835546.346,-77
1628835546.346,-82
1628836439.406,-52
1628836439.406,-56
1628836439.406,-60
1628836439.406,-62
1628836439.406,-62
1628836439.406,-62
1628836439.406,-62
1628836439.406,-67
1628836439.406,-70
1628836439.406,-70
1628836439.406,-70
1628836439.406,-73
1628836439.406,-74
1628836439.406,-75
1628836439.406,-79
1628836439.406,-80
1628836439.406,-80
1628836806.548,-53
1628836806.548,-56
1628836806.548,-56
1628836806.548,-61
1628836806.548,-62
1628836806.548,-63
1628836806.548,-66
1628836806.548,-71
1628836806.548,-71
1628836806.548,-72
1628836806.548,-73
1628836806.548,-74
1628836806.548,-75
1628836806.548,-82
1628836806.548,-83
1628836806.548,-88
1628837226.11,-57
1628837226.11,-62
1628837226.11,-63
1628837226.11,-64
1628837226.11,-67
1628837226.11,-69
1628837226.11,-70
1628837226.11,-75
1628837226.11,-80
1628837226.11,-84
1628837226.11,-84
1628837532.566,-54
1628837532.566,-54
1628837532.566,-62
1628837532.566,-63
1628837532.566,-63
1628837532.566,-65
1628837532.566,-70
1628837532.566,-74
1628837532.566,-76
1628837532.566,-77
1628837532.566,-77
1628837532.566,-79
1628837532.566,-83
1628837532.566,-84
1628837774.623,-57
1628837774.623,-62
1628837774.623,-63
1628837774.623,-64
1628837774.623,-65
1628837774.623,-66
1628837774.623,-70
1628837774.623,-71
1628837774.623,-74
1628837774.623,-75
1628837774.623,-79
1628837774.623,-83
1628837774.623,-84
1628838225.864,-54
1628838225.864,-59
1628838225.864,-60
1628838225.864,-62
1628838225.864,-70
1628838225.864,-70
1628838225.864,-71
1628838225.864,-79
1628838225.864,-80
1628838225.864,-83
1628838444.75,-42
1628838444.75,-53
1628838444.75,-54
1628838444.75,-55
1628838444.75,-57
1628838444.75,-64
1628838444.75,-64
1628838444.75,-64
1628838444.75,-68
1628838444.75,-73
1628838444.75,-74
1628838444.75,-74
1628838444.75,-75
1628838444.75,-77
1628838444.75,-78
1628838444.75,-79
1628838735.656,-43
1628838735.656,-53
1628838735.656,-54
1628838735.656,-54
1628838735.656,-57
1628838735.656,-59
1628838735.656,-64
1628838735.656,-65
1628838735.656,-67
1628838735.656,-74
1628838735.656,-74
1628838735.656,-74
1628838735.656,-75
1628838735.656,-76
1628838735.656,-78
1628838914.493,-47
1628838914.493,-57
1628838914.493,-57
1628838914.493,-58
1628838914.493,-58
1628838914.493,-60
1628838914.493,-64
1628838914.493,-66
1628838914.493,-68
1628838914.493,-70
1628838914.493,-73
1628838914.493,-74
1628838914.493,-76
1628838914.493,-77
1628838914.493,-78
1628838914.493,-78
1628838914.493,-79
1628838914.493,-79
1628838914.493,-80
1628838994.543,-44
1628838994.543,-55
1628838994.543,-56
1628838994.543,-57
1628838994.543,-58
1628838994.543,-63
1628838994.543,-67
1628838994.543,-69
1628838994.543,-69
1628838994.543,-70
1628838994.543,-73
1628838994.543,-75
1628838994.543,-76
1628838994.543,-78
1628838994.543,-81
1628839258.639,-44
1628839258.639,-57
1628839258.639,-57
1628839258.639,-58
1628839258.639,-58
1628839258.639,-60
1628839258.639,-63
1628839258.639,-68
1628839258.639,-69
1628839258.639,-69
1628839258.639,-70
1628839258.639,-74
1628839258.639,-74
1628839258.639,-76
1628839258.639,-78
1628839258.639,-78
1628839258.639,-79
1628839258.639,-81
1628839258.639,-83
1628839512.687,-50
1628839512.687,-52
1628839512.687,-53
1628839512.687,-54
1628839512.687,-64
1628839512.687,-64
1628839512.687,-67
1628839512.687,-69
1628839512.687,-78
1628839512.687,-80
1628839512.687,-80
1628839512.687,-80
1628839512.687,-81
1628839512.687,-81
1628839512.687,-85
1628839672.529,-49
1628839672.529,-53
1628839672.529,-53
1628839672.529,-55
1628839672.529,-63
1628839672.529,-68
1628839672.529,-70
1628839672.529,-72
1628839672.529,-76
1628839672.529,-76
1628839672.529,-79
1628839672.529,-81
1628839672.529,-81
1628839672.529,-82
1628839858.511,-50
1628839858.511,-53
1628839858.511,-54
1628839858.511,-56
1628839858.511,-62
1628839858.511,-63
1628839858.511,-72
1628839858.511,-75
1628839858.511,-75
1628839858.511,-80
1628840017.775,-48
1628840017.775,-52
1628840017.775,-53
1628840017.775,-56
1628840017.775,-63
1628840017.775,-63
1628840017.775,-66
1628840017.775,-67
1628840017.775,-71
1628840017.775,-72
1628840017.775,-73
1628840017.775,-75
1628840017.775,-77
1628840017.775,-78
1628840017.775,-80
1628840017.775,-82
1628840249.713,-48
1628840249.713,-53
1628840249.713,-56
1628840249.713,-62
1628840249.713,-64
1628840249.713,-72
1628840249.713,-75
1628840249.713,-75
1628840249.713,-76
1628840249.713,-79
1628840249.713,-80
1628840732.521,-47
1628840732.521,-49
1628840732.521,-51
1628840732.521,-54
1628840732.521,-58
1628840732.521,-61
1628840732.521,-65
1628840732.521,-65
1628840732.521,-67
1628840732.521,-72
1628840732.521,-74
1628840732.521,-74
1628840732.521,-78
1628840732.521,-79
1628840732.521,-80
1628840856.913,-48
1628840856.913,-52
1628840856.913,-56
1628840856.913,-59
1628840856.913,-64
1628840856.913,-68
1628840856.913,-69
1628840856.913,-70
1628840856.913,-70
1628840856.913,-71
1628840856.913,-75
1628840856.913,-75
1628840856.913,-75
1628840856.913,-77
1628840856.913,-80
1628840856.913,-84
1628841233.154,-49
1628841233.154,-54
1628841233.154,-54
1628841233.154,-55
1628841233.154,-63
1628841233.154,-63
1628841233.154,-65
1628841233.154,-69
1628841233.154,-70
1628841233.154,-72
1628841233.154,-74
1628841233.154,-75
1628841233.154,-77
1628841233.154,-80
1628841233.154,-83
1628841472.736,-50
1628841472.736,-53
1628841472.736,-55
1628841472.736,-63
1628841472.736,-63
1628841472.736,-66
1628841472.736,-68
1628841472.736,-70
1628841472.736,-74
1628841472.736,-75
1628841472.736,-80
1628841472.736,-85
1628841853.783,-49
1628841853.783,-50
1628841853.783,-55
1628841853.783,-63
1628841853.783,-64
1628841853.783,-67
1628841853.783,-70
1628841853.783,-70
1628841853.783,-76
1628841853.783,-76
1628841853.783,-77
1628841853.783,-79
1628841853.783,-82
1628842269.534,-49
1628842269.534,-50
1628842269.534,-55
1628842269.534,-61
1628842269.534,-63
1628842269.534,-65
1628842269.534,-68
1628842269.534,-72
1628842269.534,-74
1628842269.534,-80
1628842269.534,-82
1628842269.534,-83
1628842269.534,-84
1628842374.312,-46
1628842374.312,-54
1628842374.312,-62
1628842374.312,-62
1628842374.312,-63
1628842374.312,-64
1628842374.312,-69
1628842374.312,-72
1628842374.312,-80
1628842374.312,-82
1628842374.312,-82
1628842728.178,-45
1628842728.178,-50
1628842728.178,-52
1628842728.178,-61
1628842728.178,-62
1628842728.178,-62
1628842728.178,-62
1628842728.178,-68
1628842728.178,-69
1628842728.178,-70
1628842728.178,-73
1628842728.178,-80
1628842728.178,-83
1628842728.178,-83
1628842903.52,-51
1628842903.52,-52
1628842903.52,-54
1628842903.52,-58
1628842903.52,-62
1628842903.52,-65
1628842903.52,-66
1628842903.52,-68
1628842903.52,-70
1628842903.52,-73
1628842903.52,-76
1628842903.52,-81
1628842903.52,-83
1628842903.52,-83
1628842903.52,-84
1628842931.78,-56
1628842931.78,-56
1628842931.78,-57
1628842931.78,-60
1628842931.78,-62
1628842931.78,-64
1628842931.78,-67
1628842931.78,-69
1628842931.78,-69
1628842931.78,-74
1628842931.78,-76
1628842931.78,-76
1628842931.78,-77
1628842931.78,-79
1628842931.78,-84
1628842931.78,-85
1628842931.78,-87
1628843272.585,-54
1628843272.585,-54
1628843272.585,-55
1628843272.585,-55
1628843272.585,-56
1628843272.585,-67
1628843272.585,-67
1628843272.585,-69
1628843272.585,-71
1628843272.585,-75
1628843272.585,-75
1628843272.585,-77
1628843272.585,-80
1628843272.585,-80
1628843272.585,-85
1628843495.776,-50
1628843495.776,-53
1628843495.776,-57
1628843495.776,-61
1628843495.776,-66
1628843495.776,-66
1628843495.776,-69
1628843495.776,-72
1628843495.776,-73
1628843495.776,-78
1628843495.776,-88
1628843628.324,-49
1628843628.324,-49
1628843628.324,-50
1628843628.324,-55
1628843628.324,-55
1628843628.324,-66
1628843628.324,-68
1628843628.324,-68
1628843628.324,-68
1628843628.324,-68
1628843628.324,-69
1628843628.324,-73
1628843628.324,-75
1628843628.324,-75
1628843628.324,-76
1628843628.324,-80
1628843628.324,-81
1628843797.906,-42
1628843797.906,-55
1628843797.906,-58
1628843797.906,-58
1628843797.906,-59
1628843797.906,-65
1628843797.906,-68
1628843797.906,-72
1628843797.906,-72
1628843797.906,-76
1628843797.906,-82
1628843797.906,-86
1628843817.68,-41
1628843817.68,-54
1628843817.68,-55
1628843817.68,-59
1628843817.68,-60
1628843817.68,-62
1628843817.68,-63
1628843817.68,-69
1628843817.68,-77
1628843817.68,-79
1628843817.68,-86
1628843857.716,-47
1628843857.716,-54
1628843857.716,-56
1628843857.716,-58
1628843857.716,-60
1628843857.716,-60
1628843857.716,-60
1628843857.716,-61
1628843857.716,-61
1628843857.716,-62
1628843857.716,-64
1628843857.716,-65
1628843857.716,-69
1628843857.716,-69
1628843857.716,-74
1628843857.716,-79
1628843857.716,-88
1628843897.451,-35
1628843897.451,-55
1628843897.451,-56
1628843897.451,-59
1628843897.451,-60
1628843897.451,-61
1628843897.451,-62
1628843897.451,-64
1628843897.451,-66
1628843897.451,-68
1628843897.451,-68
1628843897.451,-68
1628843897.451,-71
1628843897.451,-78
1628843897.451,-78
1628843897.451,-83
1628844212.082,-31
1628844212.082,-40
1628844212.082,-41
1628844212.082,-55
1628844212.082,-56
1628844212.082,-57
1628844212.082,-57
1628844212.082,-58
1628844212.082,-58
1628844212.082,-60
1628844212.082,-71
1628844212.082,-77
1628844212.082,-80
1628844212.082,-81
1628844212.082,-84
1628844212.082,-86
1628844511.668,-25
1628844511.668,-34
1628844511.668,-42
1628844511.668,-43
1628844511.668,-46
1628844511.668,-46
1628844511.668,-52
1628844511.668,-59
1628844511.668,-61
1628844511.668,-62
1628844511.668,-62
1628844511.668,-73
1628844511.668,-74
1628844511.668,-81
1628845065.375,-26
1628845065.375,-26
1628845065.375,-27
1628845065.375,-43
1628845065.375,-44
1628845065.375,-48
1628845065.375,-54
1628845065.375,-56
1628845065.375,-57
1628845065.375,-57
1628845065.375,-66
1628845065.375,-68
1628845065.375,-72
1628845065.375,-77
1628845065.375,-79
1628845065.375,-80
1628845065.375,-82
1628845105.514,-31
1628845105.514,-34
1628845105.514,-36
1628845105.514,-46
1628845105.514,-47
1628845105.514,-48
1628845105.514,-56
1628845105.514,-57
1628845105.514,-57
1628845105.514,-57
1628845105.514,-62
1628845105.514,-69
1628845105.514,-73
1628845105.514,-78
1628845105.514,-81
1628845105.514,-85
1628845270.556,-29
1628845270.556,-34
1628845270.556,-36
1628845270.556,-44
1628845270.556,-48
1628845270.556,-53
1628845270.556,-54
1628845270.556,-55
1628845270.556,-57
1628845270.556,-63
1628845270.556,-69
1628845270.556,-70
1628845270.556,-75
1628845270.556,-80
1628845270.556,-85
1628845696.941,-26
1628845696.941,-38
1628845696.941,-45
1628845696.941,-46
1628845696.941,-50
1628845696.941,-52
1628845696.941,-53
1628845696.941,-55
1628845696.941,-56
1628845696.941,-63
1628845696.941,-64
1628845696.941,-66
1628845696.941,-72
1628845696.941,-74
1628845696.941,-83
1628845696.941,-84
1628846045.78,-26
1628846045.78,-35
1628846045.78,-44
1628846045.78,-45
1628846045.78,-54
1628846045.78,-55
1628846045.78,-64
1628846045.78,-65
1628846045.78,-71
1628846045.78,-73
1628846045.78,-80
1628846577.463,-37
1628846577.463,-43
1628846577.463,-47
1628846577.463,-48
1628846577.463,-51
1628846577.463,-54
1628846577.463,-61
1628846577.463,-63
1628846577.463,-63
1628846577.463,-67
1628846577.463,-70
1628846577.463,-73
1628846577.463,-75
1628846577.463,-80
1628846577.463,-85
1628847470.447,-28
1628847470.447,-36
1628847470.447,-40
1628847470.447,-45
1628847470.447,-48
1628847470.447,-53
1628847470.447,-57
1628847470.447,-57
1628847470.447,-62
1628847470.447,-69
1628847470.447,-70
1628847470.447,-72
1628847470.447,-82
1628847470.447,-84
1628847578.571,-29
1628847578.571,-30
1628847578.571,-40
1628847578.571,-49
1628847578.571,-50
1628847578.571,-50
1628847578.571,-59
1628847578.571,-61
1628847578.571,-70
1628847578.571,-71
1628847578.571,-73
1628847578.571,-77
1628847596.557,-29
1628847596.557,-31
1628847596.557,-39
1628847596.557,-43
1628847596.557,-43
1628847596.557,-51
1628847596.557,-57
1628847596.557,-58
1628847596.557,-59
1628847596.557,-70
1628847596.557,-79
1628847613.057,-29
1628847613.057,-33
1628847613.057,-38
1628847613.057,-44
1628847613.057,-46
1628847613.057,-49
1628847613.057,-59
1628847613.057,-60
1628847613.057,-62
1628847613.057,-69
1628847613.057,-69
1628847613.057,-72
1628847613.057,-78
1628847687.036,-30
1628847687.036,-31
1628847687.036,-38
1628847687.036,-42
1628847687.036,-49
1628847687.036,-49
1628847687.036,-50
1628847687.036,-55
1628847687.036,-60
1628847687.036,-65
1628847687.036,-66
1628847687.036,-68
1628847687.036,-74
1628847687.036,-75
1628847687.036,-83
1628847707.659,-31
1628847707.659,-41
1628847707.659,-50
1628847707.659,-51
1628847707.659,-51
1628847707.659,-56
1628847707.659,-57
1628847707.659,-59
1628847707.659,-59
1628847707.659,-68
1628847707.659,-68
1628847707.659,-72
1628847707.659,-76
1628847707.659,-79
1628847707.659,-79
1628847707.659,-79
1628847707.659,-80
1628847707.659,-84
1628847979.081,-28
1628847979.081,-40
1628847979.081,-44
1628847979.081,-45
1628847979.081,-46
1628847979.081,-57
1628847979.081,-60
1628847979.081,-62
1628847979.081,-63
1628847979.081,-71
1628847979.081,-72
1628847979.081,-74
1628847979.081,-81
1628847979.081,-81
1628847979.081,-86
1628847994.409,-31
1628847994.409,-47
1628847994.409,-47
1628847994.409,-51
1628847994.409,-56
1628847994.409,-60
1628847994.409,-63
1628847994.409,-69
1628847994.409,-73
1628847994.409,-76
1628847994.409,-79
1628847994.409,-82
1628848084.369,-26
1628848084.369,-29
1628848084.369,-43
1628848084.369,-46
1628848084.369,-48
1628848084.369,-51
1628848084.369,-57
1628848084.369,-59
1628848084.369,-59
1628848084.369,-64
1628848084.369,-69
1628848084.369,-78
1628848084.369,-80
1628848202.429,-28
1628848202.429,-31
1628848202.429,-44
1628848202.429,-50
1628848202.429,-51
1628848202.429,-54
1628848202.429,-54
1628848202.429,-55
1628848202.429,-55
1628848202.429,-57
1628848202.429,-60
1628848202.429,-69
1628848202.429,-75
1628848202.429,-77
1628848202.429,-79
1628848202.429,-85
1628848485.779,-30
1628848485.779,-42
1628848485.779,-49
1628848485.779,-49
1628848485.779,-53
1628848485.779,-53
1628848485.779,-55
1628848485.779,-56
1628848485.779,-59
1628848485.779,-60
1628848485.779,-68
1628848485.779,-76
1628848485.779,-77
1628848485.779,-77
1628848485.779,-79
1628848485.779,-84
1628848513.22,-31
1628848513.22,-31
1628848513.22,-32
1628848513.22,-42
1628848513.22,-48
1628848513.22,-48
1628848513.22,-53
1628848513.22,-53
1628848513.22,-54
1628848513.22,-57
1628848513.22,-57
1628848513.22,-70
1628848513.22,-70
1628848513.22,-75
1628848513.22,-80
1628848513.22,-80
1628848513.22,-84
1628849114.085,-33
1628849114.085,-35
1628849114.085,-35
1628849114.085,-43
1628849114.085,-49
1628849114.085,-51
1628849114.085,-51
1628849114.085,-56
1628849114.085,-57
1628849114.085,-57
1628849114.085,-57
1628849114.085,-76
1628849114.085,-79
1628849114.085,-79
1628849114.085,-84
1628849129.548,-36
1628849129.548,-46
1628849129.548,-46
1628849129.548,-50
1628849129.548,-53
1628849129.548,-53
1628849129.548,-53
1628849129.548,-55
1628849129.548,-61
1628849129.548,-71
1628849129.548,-77
1628849129.548,-79
1628849129.548,-84
1628849819.916,-31
1628849819.916,-37
1628849819.916,-44
1628849819.916,-48
1628849819.916,-53
1628849819.916,-54
1628849819.916,-55
1628849819.916,-56
1628849819.916,-58
1628849819.916,-58
1628849819.916,-61
1628849819.916,-68
1628849819.916,-71
1628849819.916,-75
1628849819.916,-80
1628849819.916,-86
1628850168.988,-30
1628850168.988,-30
1628850168.988,-35
1628850168.988,-35
1628850168.988,-45
1628850168.988,-52
1628850168.988,-53
1628850168.988,-54
1628850168.988,-55
1628850168.988,-57
1628850168.988,-58
1628850168.988,-61
1628850168.988,-70
1628850168.988,-78
1628850168.988,-79
1628850168.988,-83
1628850168.988,-86
1628850570.271,-27
1628850570.271,-30
1628850570.271,-32
1628850570.271,-43
1628850570.271,-44
1628850570.271,-48
1628850570.271,-56
1628850570.271,-57
1628850570.271,-57
1628850570.271,-59
1628850570.271,-59
1628850570.271,-66
1628850570.271,-75
1628850570.271,-76
1628850570.271,-80
1628850570.271,-80
1628850570.271,-82
1628851035.708,-28
1628851035.708,-31
1628851035.708,-42
1628851035.708,-46
1628851035.708,-49
1628851035.708,-53
1628851035.708,-55
1628851035.708,-58
1628851035.708,-62
1628851035.708,-64
1628851035.708,-68
1628851035.708,-75
1628851035.708,-76
1628851035.708,-78
1628851035.708,-83
1628851626.155,-28
1628851626.155,-31
1628851626.155,-43
1628851626.155,-43
1628851626.155,-48
1628851626.155,-53
1628851626.155,-56
1628851626.155,-59
1628851626.155,-62
1628851626.155,-63
1628851626.155,-63
1628851626.155,-66
1628851626.155,-72
1628851626.155,-76
1628851626.155,-80
1628851626.155,-85
1628851726.722,-28
1628851726.722,-31
1628851726.722,-43
1628851726.722,-43
1628851726.722,-48
1628851726.722,-53
1628851726.722,-56
1628851726.722,-59
1628851726.722,-62
1628851726.722,-63
1628851726.722,-63
1628851726.722,-66
1628851726.722,-72
1628851726.722,-76
1628851726.722,-80
1628851726.722,-85
1628852224.814,-28
1628852224.814,-31
1628852224.814,-43
1628852224.814,-43
1628852224.814,-48
1628852224.814,-53
1628852224.814,-56
1628852224.814,-59
1628852224.814,-62
1628852224.814,-63
1628852224.814,-63
1628852224.814,-66
1628852224.814,-72
1628852224.814,-76
1628852224.814,-80
1628852224.814,-85
1628852797.704,-29
1628852797.704,-50
1628852797.704,-50
1628852797.704,-53
1628852797.704,-56
1628852797.704,-59
1628852797.704,-61
1628852797.704,-61
1628852797.704,-65
1628852797.704,-67
1628852797.704,-67
1628852797.704,-70
1628852797.704,-72
1628852797.704,-74
1628852797.704,-75
1628852797.704,-76
1628852818.06,-34
1628852818.06,-45
1628852818.06,-52
1628852818.06,-53
1628852818.06,-56
1628852818.06,-57
1628852818.06,-59
1628852818.06,-60
1628852818.06,-61
1628852818.06,-62
1628852818.06,-66
1628852818.06,-67
1628852818.06,-69
1628852818.06,-74
1628852818.06,-76
1628852818.06,-80
1628852818.06,-80
1628852938.976,-34
1628852938.976,-51
1628852938.976,-59
1628852938.976,-60
1628852938.976,-60
1628852938.976,-61
1628852938.976,-63
1628852938.976,-65
1628852938.976,-67
1628852938.976,-67
1628852938.976,-69
1628852938.976,-73
1628852938.976,-76
1628852938.976,-77
1628852938.976,-79
1628852938.976,-79
1628852938.976,-88
1628852958.561,-35
1628852958.561,-48
1628852958.561,-55
1628852958.561,-57
1628852958.561,-59
1628852958.561,-60
1628852958.561,-61
1628852958.561,-63
1628852958.561,-63
1628852958.561,-64
1628852958.561,-67
1628852958.561,-70
1628852958.561,-72
1628852958.561,-73
1628852958.561,-74
1628852958.561,-79
1628852958.561,-87
1628852986.783,-43
1628852986.783,-53
1628852986.783,-57
1628852986.783,-57
1628852986.783,-58
1628852986.783,-59
1628852986.783,-65
1628852986.783,-70
1628852986.783,-72
1628852986.783,-73
1628852986.783,-74
1628852986.783,-76
1628852986.783,-77
1628852986.783,-77
1628852986.783,-80
1628853108.887,-43
1628853108.887,-52
1628853108.887,-53
1628853108.887,-54
1628853108.887,-55
1628853108.887,-57
1628853108.887,-57
1628853108.887,-62
1628853108.887,-63
1628853108.887,-65
1628853108.887,-68
1628853108.887,-73
1628853108.887,-74
1628853108.887,-80
1628853148.942,-44
1628853148.942,-45
1628853148.942,-46
1628853148.942,-51
1628853148.942,-55
1628853148.942,-59
1628853148.942,-59
1628853148.942,-62
1628853148.942,-62
1628853148.942,-65
1628853148.942,-67
1628853148.942,-72
1628853148.942,-77
1628853148.942,-78
1628853148.942,-84
1628853512.285,-31
1628853512.285,-43
1628853512.285,-55
1628853512.285,-56
1628853512.285,-59
1628853512.285,-60
1628853512.285,-60
1628853512.285,-61
1628853512.285,-62
1628853512.285,-65
1628853512.285,-66
1628853512.285,-69
1628853512.285,-78
1628853512.285,-79
1628853762.031,-30
1628853762.031,-30
1628853762.031,-44
1628853762.031,-55
1628853762.031,-56
1628853762.031,-59
