time,battery_level
1628646306.638,35
1628646349.488,36
1628646393.789,37
1628646429.753,38
1628646480.952,39
1628646523.796,40
1628646549.598,41
1628646609.602,42
1628646653.796,43
1628646696.605,44
1628646729.61,45
1628646785.255,46
1628646829.585,47
1628646874.818,48
1628646909.591,49
1628646965.507,50
1628647012.794,51
1628647063.049,52
1628647113.28,53
1628647163.517,54
1628647215.244,55
1628647268.408,56
1628647323.077,57
1628647377.749,58
1628647433.907,59
1628647509.606,60
1628647546.229,61
1628647629.607,62
1628647664.471,63
1628647713.433,63
1628648007.312,61
1628648312.968,60
1628648427.957,59
1628648772.941,58
1628648912.967,57
1628649292.983,56
1628649380.743,55
1628649634.523,54
1628649997.427,53
1628650303.281,52
1628650589.963,51
1628650798.874,50
1628651072.568,49
1628651234.657,48
1628651313.005,47
1628652512.976,47
1628652781.814,46
1628654312.992,45
1628655124.718,44
1628656054.289,43
1628656112.97,43
1628656713.018,42
1628657313.009,41
1628657705.748,40
1628657830.271,40
1628657913.021,39
1628658232.471,38
1628658896.717,37
1628659712.978,37
1628660837.537,36
1628660913.001,35
1628661299.934,34
1628661581.8,33
1628661877.261,32
1628663230.607,31
1628663312.991,31
1628663912.988,30
1628665103.831,29
1628666312.999,28
1628666705.048,27
1628666912.977,27
1628666919.193,26
1628667171.54,25
1628667424.042,24
1628667606.14,23
1628668538.424,22
1628669312.972,21
1628669452.865,20
1628669860.932,18
1628670345.987,16
1628670512.966,16
1628670807.833,15
1628671010.872,13
1628671480.293,11
1628671952.655,10
1628672274.233,10
1628672687.139,10
1628672687.577,10
1628672688.382,10
1628672717.058,11
1628672804.091,13
1628672868.159,14
1628672897.053,15
1628672988.156,16
1628673041.662,18
1628673108.168,19
1628673134.652,20
1628673226.168,22
1628673288.157,23
1628673348.151,24
1628673408.167,25
1628673468.166,26
1628673519.754,27
1628673565.836,28
1628673588.163,29
1628673648.144,30
1628673708.139,31
1628673768.138,32
1628673828.152,33
1628673888.141,34
1628673946.485,35
1628674005.856,36
1628674062.155,37
1628674106.576,38
1628674128.154,39
1628674188.145,40
1628674220.467,41
1628674296.138,42
1628674339.069,43
1628674368.152,44
1628674426.345,45
1628674470.747,46
1628674516.59,47
1628674565.42,48
1628674608.165,49
1628674666.003,50
1628674716.314,51
1628674768.089,52
1628674818.384,53
1628674848.158,54
1628674923.431,55
1628674968.16,56
1628675028.151,57
1628675083.194,58
1628675140.891,59
1628675154.64,59
1628675214.568,58
1628675719.299,57
1628675754.248,56
1628676421.391,55
1628676621.425,54
1628677554.185,53
1628677838.463,53
1628678099.478,52
1628678146.083,52
1628678754.201,51
1628679475.194,50
1628680371.639,49
1628680914.626,48
1628681754.207,48
1628682091.565,47
1628682354.216,46
1628683447.188,45
1628683631.24,44
1628684602.551,43
1628685188.632,43
1628685268.989,42
1628685354.207,42
1628685854.117,41
1628686221.825,40
1628686554.22,39
1628687002.248,38
1628687257.618,37
1628688323.225,36
1628688685.256,36
1628688714.437,35
1628688954.185,35
1628689021.217,34
1628689549.893,32
1628690043.681,30
1628690493.503,29
1628690687.432,28
1628690754.198,27
1628691082.981,26
1628691279.949,25
1628691354.225,24
1628691665.69,23
1628691954.185,22
1628692130.533,21
1628692328.883,20
1628692512.619,19
1628692749.165,18
1628692983.76,17
1628693145.778,16
1628693328.061,15
1628693581.452,14
1628693754.228,13
1628694110.86,12
1628694228.329,11
1628694619.162,10
1628694873.748,10
1628694874.151,10
1628694874.884,10
1628694934.541,11
1628694990.468,12
1628695033.284,13
1628695077.57,14
1628695114.548,15
1628695170.566,16
1628695217.784,17
1628695253.235,18
1628695312.256,19
1628695354.543,20
1628695408.207,21
1628695455.439,22
1628695502.675,23
1628695551.403,24
1628695594.549,25
1628695645.925,26
1628695694.66,27
1628695741.927,28
1628695774.555,29
1628695834.551,30
1628695891.287,31
1628695937.109,32
1628695982.944,33
1628696027.289,34
1628696071.631,35
1628696134.539,36
1628696163.305,37
1628696254.538,39
1628696314.538,40
1628696346.743,41
1628696434.549,42
1628696481.333,43
1628696494.552,44
1628696554.536,45
1628696571.535,46
1628696666.166,47
1628696713.528,48
1628696734.544,49
1628696794.543,50
1628696854.537,51
1628696905.77,52
1628696914.547,53
1628696974.543,54
1628697034.543,55
1628697094.545,56
1628697154.545,57
1628697213.268,58
1628697274.55,59
1628697334.536,60
1628697394.539,61
1628697454.537,62
1628697514.542,63
1628697574.546,64
1628697634.548,65
1628697726.814,66
1628697790.379,67
1628697853.952,68
1628697919.009,69
1628697984.049,70
1628698050.55,71
1628698068.909,71
1628698179.888,70
1628699268.726,69
1628699534.476,69
1628699744.886,69
1628699808.649,68
1628700990.761,67
1628701479.619,66
1628702268.673,65
1628703078.726,64
1628703468.72,63
1628704668.713,62
1628705849.996,61
1628706919.471,60
1628707035.815,59
1628707263.701,58
1628708469.923,57
1628708577.233,56
1628709419.863,56
1628709632.218,55
1628709752.675,54
1628710222.127,54
1628710668.715,53
1628712452.053,52
1628713068.671,52
1628713668.697,51
1628714047.289,50
1628714123.648,49
1628714226.536,48
1628714368.337,47
1628714866.581,46
1628715100.472,45
1628715199.222,44
1628715467.52,42
1628715812.586,41
1628715988.092,40
1628716068.699,39
1628716305.231,38
1628716454.177,37
1628716561.985,36
1628716668.667,35
1628716858.733,34
1628717489.097,33
1628717665.575,32
1628717868.673,31
1628718120.385,30
1628718320.589,29
1628718382.738,29
1628718383.149,29
1628718383.905,29
1628718386.218,29
1628718387.055,29
1628718437.187,30
1628718483.041,31
1628718530.39,32
1628718566.969,33
1628718626.965,34
1628718678.263,35
1628718728.559,36
1628718778.833,37
1628718829.113,38
1628718866.967,39
1628718926.971,40
1628718981.409,41
1628719031.688,42
1628719080.463,43
1628719129.224,44
1628719177.993,45
1628719226.755,46
1628719275.523,47
1628719346.949,48
1628719377.544,49
1628719466.958,50
1628719481.041,51
1628719532.775,52
1628719584.512,53
1628719636.229,54
1628719706.953,55
1628719739.697,56
1628719826.948,57
1628719846.106,58
1628719946.979,59
1628720005.714,60
1628720058.905,61
1628720115.052,62
1628720126.956,63
1628720186.95,64
1628720236.275,65
1628720358.927,66
1628720420.962,67
1628720478.616,68
1628720536.167,69
1628720546.966,70
1628720666.966,71
1628720726.97,72
1628720786.968,73
1628720846.966,74
1628720906.967,75
1628721003.998,76
1628721026.968,77
1628721129.239,78
1628721206.971,79
1628721266.966,80
1628721381.483,81
1628721446.967,82
1628721506.977,83
1628721566.969,84
1628721686.976,85
1628721780.658,86
1628721866.971,87
1628721957.263,88
1628722006.558,89
1628722161.645,90
1628722268.829,91
1628722399.571,92
1628722526.971,93
1628722646.976,94
1628722886.954,95
1628723066.967,96
1628723299.562,97
1628723546.97,98
1628723721.549,99
1628723786.946,99
1628723906.969,100
1628724626.969,100
1628725408.142,100
1628727446.962,100
1628728166.969,100
1628730986.969,100
1628731766.967,100
1628734526.95,100
1628735366.969,100
1628738186.96,100
1628738966.97,100
1628741846.958,100
1628742566.949,100
1628744555.921,100
1628744677.883,99
1628744936.227,98
1628745425.991,98
1628745504.768,97
1628746150.196,96
1628746355.291,95
1628746783.272,94
1628747987.444,93
1628748414.407,92
1628748755.293,91
1628749006.27,90
1628749664.627,89
1628749780.908,89
1628749884.96,88
1628750311.428,87
1628750515.38,86
1628752955.289,86
1628753555.331,85
1628756555.325,84
1628757108.044,84
1628757302.987,83
1628758332.512,82
1628759966.432,81
1628760755.276,80
1628761236.572,79
1628761729.931,78
1628762237.366,77
1628762823.345,76
1628763755.267,76
1628764278.939,76
1628764355.266,75
1628765262.236,74
1628766155.3,73
1628766859.136,72
1628767006.54,72
1628767034.046,71
1628767862.119,71
1628768646.088,70
1628769629.107,69
1628770955.269,69
1628771477.141,68
1628771555.274,68
1628773320.704,67
1628773949.284,66
1628774159.472,66
1628775010.642,65
1628775155.275,65
1628775486.912,64
1628775514.89,63
1628775934.444,62
1628776489.449,61
1628776903.229,60
1628777923.404,59
1628778155.27,59
1628778755.267,59
1628779040.02,58
1628779144.293,57
1628779266.103,56
1628779355.257,55
1628779558.682,54
1628779710.316,53
1628779847.213,52
1628779955.255,51
1628780116.879,50
1628780292.237,49
1628780445.44,48
1628780555.303,47
1628780766.82,46
1628780920.134,45
1628781058.707,44
1628781155.261,43
1628781242.52,42
1628781464.37,41
1628781622.127,40
1628781755.254,39
1628781930.334,38
1628782355.26,38
1628783555.318,37
1628784714.894,36
1628784960.489,36
1628785955.283,36
1628786555.323,35
1628787582.875,34
1628787784.175,33
1628787920.79,32
1628788955.27,32
1628789495.64,32
1628789702.03,31
1628789803.157,30
1628789920.549,29
1628790001.265,28
1628790095.39,27
1628790218.887,26
1628790342.435,25
1628790454.279,24
1628790579.312,23
1628790705.859,22
1628791219.426,21
1628791328.841,20
1628792204.836,20
1628792398.682,19
1628793256.968,18
1628794955.271,17
1628796028.678,17
1628796349.562,16
1628796571.342,15
1628796984.909,15
1628797819.203,14
1628797895.852,13
1628799363.819,13
1628799446.538,12
1628799606.237,11
1628799883.768,10
1628800343.575,9
1628800684.541,8
1628800955.269,7
1628801330.513,6
1628801555.262,5
1628802040.866,4
1628802051.92,4
1628802052.296,4
1628802053.109,4
1628802112.712,5
1628802129.349,6
1628802170.769,7
1628802215.145,8
1628802258.03,9
1628802292.716,10
1628802342.305,11
1628802385.17,12
1628802429.49,13
1628802475.286,14
1628802522.491,15
1628802571.324,16
1628802652.73,17
1628802667.25,18
1628802772.707,19
1628802780.972,20
1628802888.779,22
1628802937.494,22
1628802952.732,23
1628803012.713,24
1628803072.725,25
1628803132.708,26
1628803139.949,27
1628803235.955,29
1628803312.707,30
1628803372.7,31
1628803431.11,32
1628803476.945,33
1628803492.709,34
1628803552.704,35
1628803611.44,36
1628803654.315,37
1628803672.72,38
1628803732.699,39
1628803792.735,40
1628803837.7,41
1628803883.512,42
1628803912.728,43
1628803972.713,44
1628804023.892,45
1628804071.166,46
1628804118.446,47
1628804152.709,48
1628804212.715,49
1628804264.694,50
1628804313.415,51
1628804365.073,52
1628804392.72,53
1628804452.73,54
1628804512.729,55
1628804572.727,56
1628804632.723,57
1628804690.063,58
1628804749.085,59
1628804806.717,60
1628804868.751,61
1628804929.299,62
1628804991.311,63
1628805052.727,64
1628805112.72,65
1628805172.714,66
1628805249.635,67
1628805316.087,68
1628805383.984,69
1628805456.253,70
1628805525.656,71
1628805652.712,72
1628805673.186,73
1628805772.718,74
1628805828.152,75
1628805952.726,76
1628805975.673,77
1628806072.729,78
1628806192.726,79
1628806252.718,80
1628806312.718,81
1628806372.714,82
1628806492.712,83
1628806552.697,83
1628806612.722,84
1628806732.719,85
1628806792.717,86
1628806852.727,87
1628806972.725,88
1628807032.728,89
1628807152.738,90
1628807332.729,91
1628807392.737,92
1628807572.729,93
1628807692.724,94
1628807872.724,95
1628807992.716,96
1628808232.747,97
1628808472.737,98
1628808652.724,99
1628808892.729,100
1628810152.72,100
1628810450.112,100
1628811472.728,100
1628813752.733,100
1628815072.725,100
1628817352.707,100
1628818612.717,100
1628820952.72,100
1628822272.732,100
1628824552.729,100
1628825932.71,100
1628828152.717,100
1628829219.846,100
1628829798.411,98
1628830162.923,97
1628830419.297,96
1628830639.441,95
1628830865.466,94
1628831470.31,93
1628831781.868,92
1628832111.206,91
1628832478.654,90
1628832778.907,89
1628833095.51,88
1628833179.274,88
1628833351.873,87
1628833680.382,86
1628834019.337,85
1628834480.551,84
1628835819.322,84
1628837019.309,83
1628837771.717,82
1628838692.51,81
1628838819.3,80
1628839224.317,80
1628839419.348,79
1628839597.573,78
1628839965.106,77
1628840619.297,76
1628840734.065,75
1628841219.296,74
1628841543.98,73
1628842346.443,71
1628842706.531,71
1628842994.689,70
1628843269.727,69
1628843541.861,68
1628843613.244,67
1628843919.716,66
1628844007.603,66
1628845419.31,65
1628846193.824,65
1628847219.345,64
1628847611.344,63
1628849019.319,62
1628850219.318,61
1628851419.319,61
1628852558.555,60
1628852966.995,59
1628853173.586,58
1628853450.081,58
1628854048.471,57
1628854510.871,56
1628854571.129,55
1628854701.93,54
1628854966.868,53
1628855019.3,53
1628855173.005,52
1628855411.531,51
1628855619.304,50
1628855804.431,49
1628855988.53,48
1628857024.268,48
1628857444.385,47
1628858619.318,47
1628860069.318,46
1628860353.911,45
1628860497.954,44
1628860514.356,44
1628861962.441,43
1628862212.802,43
1628862871.774,42
1628862935.107,41
1628864227.96,41
1628864619.322,40
1628865075.442,39
1628865402.832,38
1628865566.084,37
1628865819.294,36
1628867792.978,36
1628867836.733,35
1628868717.418,34
1628869354.643,32
1628869419.296,32
1628869756.653,30
1628871211.104,29
1628871806.889,29
1628872141.436,28
1628872419.315,27
1628873019.33,26
1628873298.69,26
1628873345.596,25
1628873392.769,24
1628874219.359,23
1628874481.509,22
1628874521.148,21
1628874583.458,20
1628875173.931,20
1628875607.652,19
1628875640.634,18
1628875734.375,17
1628875828.787,16
1628875923.041,15
1628877219.357,14
1628877819.349,13
1628878809.908,12
1628879115.077,11
1628879237.599,10
1628880219.305,9
1628880655.067,8
1628881067.85,7
1628881497.514,6
1628882144.18,6
1628882155.205,5
1628882290.676,5
1628882291.09,5
1628882291.881,5
1628882292.237,4
1628882293.379,5
1628882341.848,6
1628882387.356,7
1628882468.486,8
1628882509.733,9
1628882555.417,10
1628882591.563,11
1628882635.01,12
1628882677.763,13
1628882711.578,13
1628882721.986,14
1628882767.706,15
1628882814.897,16
1628882863.579,17
1628882912.259,18
1628882962.408,19
1628883011.573,20
1628883062.772,21
1628883112.97,22
1628883160.188,23
1628883251.576,25
1628883306.459,26
1628883353.728,27
1628883402.498,28
1628883449.782,29
1628883498.538,30
1628883603.626,32
1628883671.561,33
1628883696.846,34
1628883788.542,35
1628883834.781,36
1628883851.559,37
1628883911.564,38
1628883930.409,39
1628884019.302,41
1628884091.575,42
1628884151.571,43
1628884210.175,44
1628884260.476,45
1628884271.576,46
1628884331.568,47
1628884391.576,48
1628884451.575,49
1628884509.087,50
1628884562.385,51
1628884614.146,52
1628884631.579,53
1628884691.567,54
1628884779.94,55
1628884811.575,56
1628884871.571,57
1628884931.563,58
1628884991.569,59
1628885077.455,60
1628885111.57,61
1628885206.242,62
1628885238.666,63
1628885336.528,64
1628885403.136,65
1628885471.241,66
1628885531.581,67
1628885591.572,68
1628885679.956,69
1628885711.564,69
1628885750.987,70
1628885824.978,71
1628885900.414,72
1628885975.884,73
1628886048.323,74
1628886131.138,75
1628886212.429,76
1628886293.694,77
1628886371.566,78
1628886491.583,79
1628886538.807,80
1628886731.575,81
1628886791.572,82
1628886895.787,83
1628886971.571,84
1628886980.088,84
1628887077.294,83
1628887190.886,82
1628887313.374,81
1628887579.629,80
1628887685.258,79
1628888173.897,78
1628888442.04,77
1628888602.777,76
1628888766.509,75
1628888944.991,74
1628889299.943,73
1628889379.632,72
1628889781.248,71
1628889979.629,70
1628890205.434,69
1628890366.146,68
1628890535.7,67
1628890579.633,66
1628890889.638,65
1628891490.092,64
1628891703.128,63
1628892665.883,62
1628892979.648,62
1628893579.695,61
1628895379.669,60
1628897179.648,59
1628899579.671,58
1628900520.386,58
1628903179.703,57
1628904379.667,57
1628905579.695,56
1628906179.653,56
1628907979.652,56
1628909179.694,55
1628910222.945,54
1628910445.853,53
1628910873.501,52
1628910904.524,51
1628910979.661,51
1628911118.036,50
1628911374.304,49
1628911523.18,48
1628911797.379,47
1628912111.201,46
1628912644.148,44
1628912992.932,43
1628913069.456,42
1628913340.621,41
1628913732.041,40
1628913961.977,39
1628914259.275,38
1628914505.056,37
1628914579.634,37
1628914717.391,36
1628915021.37,35
1628915179.64,34
1628915429.047,33
1628915655.438,32
1628915918.606,31
1628916101.039,30
1628916311.424,29
1628916370.309,28
1628916436.661,27
1628916568.137,26
1628916714.208,25
1628916799.904,24
1628916922.538,23
1628917012.591,22
1628917124.914,21
1628917164.625,20
1628917527.065,20
1628917790.365,19
1628918000.658,18
1628918138.733,18
1628918179.637,17
1628918590.197,16
1628918779.695,15
1628919107.658,14
1628919379.646,13
1628919792.617,12
1628919979.646,11
1628920411.975,10
1628921714.021,10
1628921725.882,10
1628921726.201,10
1628921727.096,10
1628921785.603,11
1628921808.052,12
1628921845.62,13
1628921902.326,14
1628921930.194,15
1628922001.616,16
1628922047.039,17
1628922085.628,18
1628922141.553,19
1628922188.775,20
1628922238.956,21
1628922265.599,22
1628922325.62,23
1628922383.626,24
1628922432.322,25
1628922482.528,26
1628922532.741,27
1628922587.484,28
1628922625.619,29
1628922685.62,30
1628922757.751,31
1628922805.607,32
1628922865.618,33
1628922913.303,34
1628922962.164,35
1628923009.533,36
1628923056.914,37
1628923105.609,38
1628923154.626,39
1628923201.984,40
1628923250.833,41
1628923301.173,42
1628923395.943,44
1628923444.801,45
1628923495.174,46
1628923544.033,47
1628923645.602,49
1628923752.885,51
1628923778.819,51
1628923889.712,50
1628923944.482,49
1628924281.09,48
1628924362.844,47
1628924786.611,46
1628924978.251,45
1628925055.896,44
1628925388.621,42
1628925757.068,41
1628926014.902,40
1628926778.297,39
1628927068.27,38
1628927978.264,37
1628928890.391,37
1628929178.271,36
1628929890.977,35
1628930419.133,34
1628931321.48,33
1628931805.416,32
1628932543.371,31
1628932972.837,30
1628933378.266,29
1628933832.66,28
1628933978.266,27
1628934500.894,26
1628934840.901,25
1628935144.201,24
1628935255.871,23
1628935880.549,23
1628935880.956,23
1628935881.631,23
1628935960.181,24
1628936001.347,25
1628936061.337,26
1628936121.348,27
1628936179.782,28
1628936210.632,29
1628936286.214,30
1628936336.195,31
1628936387.808,32
1628936439.429,33
1628936481.338,34
1628936539.771,35
1628936589.936,36
1628936638.627,37
1628936685.832,38
1628936721.34,39
1628936781.341,40
1628936828.976,41
1628936879.191,42
1628936926.426,43
1628936972.196,44
1628937019.445,45
1628937065.21,46
1628937112.446,47
1628937201.34,48
1628937206.949,49
1628937261.341,50
1628937299.973,51
1628937381.32,52
1628937397.468,53
1628937497.915,54
1628937548.17,55
1628937561.348,56
1628937621.334,57
1628937681.332,58
1628937741.344,59
1628937801.351,60
1628937861.35,61
1628937921.351,62
1628937981.344,63
1628938041.337,64
1628938101.341,65
1628938161.347,66
1628938221.343,67
1628938256.508,68
1628938283.488,67
1628938478.741,66
1628938634.501,65
1628938794.628,64
1628938992.85,63
1628939183.744,62
1628939456.344,61
1628939638.821,60
1628939797.458,59
1628939973.778,58
1628940503.475,56
1628940943.532,54
1628941415.779,53
1628941475.731,52
1628941859.079,51
1628941964.358,50
1628942084.02,49
1628942160.355,49
1628942456.321,48
1628942579.256,47
1628943056.322,46
1628943383.535,46
1628943453.073,45
1628943551.036,44
1628943954.766,43
1628944116.964,42
1628944437.56,41
1628944796.925,40
1628945077.856,39
1628945411.649,38
1628945456.321,37
1628945782.394,36
1628946048.598,35
1628947256.337,35
1628948456.351,34
1628949427.684,34
1628949461.13,33
1628949750.146,32
1628950450.725,31
1628950499.164,31
1628951086.064,30
1628951593.757,29
1628952033.039,28
1628952946.088,27
1628953580.886,26
1628954022.469,25
1628954045.904,24
1628954456.335,24
1628954951.932,23
1628955511.631,22
1628955532.203,21
1628955560.371,20
1628956138.436,19
1628956335.417,18
1628956709.579,18
1628957646.761,17
1628957970.619,17
1628958377.733,16
1628958402.687,15
1628958430.654,14
1628958517.349,13
1628959256.335,13
1628961450.121,12
1628961458.307,12
1628961458.708,12
1628961459.595,12
1628961465.298,13
1628961519.225,14
1628961560.504,15
1628961579.225,16
1628961639.218,17
1628961699.224,18
1628961759.22,19
1628961813.746,20
1628961860.868,21
1628961879.218,22
1628961939.216,23
1628961999.224,24
1628962048.008,25
1628962098.048,26
1628962119.222,27
1628962179.224,28
1628962236.71,29
1628962283.89,30
1628962331.087,31
1628962359.223,32
1628962419.223,33
1628962471.214,34
1628962516.944,35
1628962561.165,36
1628962599.223,37
1628962649.503,38
1628962796.873,36
1628962967.678,35
1628963075.251,34
1628963213.656,33
1628963430.431,32
1628963574.852,31
1628963742.83,30
1628964026.98,29
1628964102.16,28
1628964264.894,27
1628965049.356,27
1628965514.199,26
1628965643.006,25
1628966249.351,25
1628966388.921,24
1628966726.033,23
1628967720.639,22
1628968605.313,21
1628969182.747,20
1628969362.601,19
1628970115.739,18
1628970585.941,17
1628971138.568,16
1628972249.36,16
1628972463.81,15
1628972849.483,14
1628972918.936,13
1628973324.838,13
1628973449.389,12
1628973508.577,11
1628973796.529,10
1628975849.4,9
1628976314.346,8
1628976449.348,7
1628976496.365,7
1628976496.771,7
1628976497.56,7
1628976557.178,9
1628976604.063,10
1628976657.23,11
1628976737.185,12
1628976766.618,13
1628976857.188,14
1628976878.912,15
1628976926.242,15
1628976975.065,16
1628977022.365,18
1628977097.164,19
1628977119.921,20
1628977217.175,22
1628977277.181,23
1628977337.189,24
1628977397.187,25
1628977457.182,26
1628977505.783,27
1628977551.646,28
1628977577.189,29
1628977637.185,30
1628977689.129,31
1628977736.464,32
1628977757.178,33
1628977817.184,34
1628977872.493,35
1628977916.854,36
1628977937.186,37
1628977997.177,38
1628978049.894,39
1628978095.691,40
1628978117.188,41
1628978177.189,42
1628978227.287,43
1628978276.067,44
1628978297.186,45
1628978357.197,46
1628978412.134,47
1628978457.957,48
1628978477.163,49
1628978537.185,50
1628978597.178,51
1628978645.728,52
1628978694.518,53
1628978744.792,54
1628978795.053,55
1628978837.177,56
1628978897.193,57
1628978957.176,58
1628979013.871,59
1628979072.969,60
1628979135.128,61
1628979191.373,62
1628979250.524,63
1628979311.171,64
1628979376.19,65
1628979436.78,66
1628979497.187,67
1628979557.187,68
1628979630.474,69
1628979700.038,70
1628979767.987,71
1628979857.185,72
1628979906.887,73
1628980037.191,74
1628980048.792,75
1628980157.176,76
1628980196.468,77
1628980277.185,78
1628980397.189,79
1628980458.12,80
1628980517.184,81
1628980566.947,82
1628980646.568,82
1628980697.167,83
1628980729.229,84
1628980877.201,85
1628980997.177,86
1628981117.165,87
1628981237.169,88
1628981297.183,89
1628981408.352,90
1628981512.536,91
1628981657.198,92
1628981837.179,93
1628981957.19,94
1628982077.199,95
1628982257.179,96
1628982437.193,97
1628982677.196,98
1628982857.184,99
1628983097.187,99
1628983157.184,100
1628984237.176,100
1628984673.826,100
1628986817.203,100
1628987837.177,100
1628990477.183,100
1628991377.191,100
1628994077.169,100
1628994918.675,100
1628997737.188,100
1628998577.186,100
1629000740.088,100
1629001096.644,99
1629001283.169,98
1629001328.507,98
1629001594.54,97
1629001878.263,96
1629002121.093,95
1629002443.306,94
1629004339.363,93
1629005072.413,93
1629006139.42,92
1629008654.122,92
1629008913.158,91
1629009326.793,90
1629009637.233,89
1629009829.283,88
1629010080.338,87
1629010328.535,86
1629010576.595,85
1629010840.138,84
1629011294.867,83
1629011376.843,82
1629012139.35,80
1629012264.024,80
1629012675.893,79
1629012739.35,78
1629013087.748,78
1629013339.393,77
1629013626.098,76
1629013939.352,75
1629014479.165,73
1629015139.39,72
1629015210.244,71
1629016014.816,71
1629016939.375,71
1629017539.375,70
1629019339.377,69
1629019771.334,69
1629019897.489,68
1629020272.302,68
1629020427.803,67
1629020534.66,66
1629021114.608,65
1629021414.652,64
1629021845.225,63
1629022339.353,62
1629022559.51,61
1629022692.149,60
1629023372.058,60
1629023539.37,59
1629024139.359,59
1629024643.221,58
1629024975.527,57
1629025413.257,56
1629026165.734,55
1629026460.322,54
1629027139.366,54
1629027635.554,54
1629027768.777,53
1629028229.589,52
1629028373.139,51
1629028736.806,50
1629028939.35,49
1629029492.528,48
1629030293.276,47
1629030557.647,47
1629030838.817,46
1629030947.62,46
1629031400.228,45
1629032204.095,45
1629032204.506,45
1629032205.098,45
1629032264.342,46
1629032308.491,47
1629032361.529,48
1629032384.854,49
1629032444.868,50
1629032504.863,51
1629032564.858,52
1629032624.872,53
1629032683.116,54
1629032731.798,55
1629032781.947,56
1629032851.388,57
1629032889.7,58
1629032962.236,59
1629033011.78,60
1629033047.573,59
1629033302.791,58
1629033779.366,57
1629034211.609,56
1629034811.605,55
1629035516.565,54
1629036784.466,53
1629037811.603,53
1629038248.674,52
1629039611.601,51
1629040955.814,50
1629041411.609,50
1629042011.607,49
1629042963.127,48
1629043503.001,47
1629045011.585,46
1629045589.031,46
1629046751.056,45
1629046811.577,44
1629047134.343,43
1629048611.601,43
1629048855.173,42
1629049007.417,42
1629049211.626,41
1629049479.717,40
1629049641.187,39
1629049660.073,38
1629049736.631,37
1629049980.83,35
1629050411.611,34
1629051063.007,33
1629051155.515,32
1629051237.847,31
1629051321.732,30
1629051452.845,29
1629051561.567,28
1629051611.583,27
1629051802.829,26
1629051922.051,25
1629052042.652,24
1629052142.686,23
1629052211.628,22
1629052382.538,21
1629052432.484,20
1629052710.871,19
1629052985.966,18
1629053948.211,17
1629054420.515,16
1629054611.637,15
1629055099.729,14
1629055522.468,13
1629055733.846,12
1629055811.58,12
1629055960.196,11
1629056182.09,10
1629056559.808,9
1629056758.461,8
1629057011.586,7
1629057380.942,6
1629057692.205,6
1629057692.586,6
1629057693.395,6
1629057741.428,7
1629057752.883,8
1629057812.884,9
1629057872.883,10
1629057929.52,11
1629057978.351,12
1629058028.64,13
1629058078.933,14
1629058112.886,15
1629058172.892,16
1629058232.89,17
1629058286.025,18
1629058337.79,19
1629058389.571,20
1629058441.337,21
1629058472.891,22
1629058532.89,23
1629058592.214,24
1629058649.982,25
1629058700.381,26
1629058749.249,27
1629058798.091,28
1629058832.882,29
1629058892.89,30
1629058943.19,31
1629058990.569,32
1629059037.942,33
1629059072.884,34
1629059131.209,35
1629059192.88,36
1629059223.005,37
1629059312.877,39
1629059359.163,40
1629059405.047,41
1629059452.39,42
1629059544.192,44
1629059612.873,45
1629059637.423,46
1629059732.871,47
1629059785.471,49
1629059852.89,50
1629059884.695,51
1629059972.874,52
1629059986.845,53
1629060091.975,54
1629060146.759,55
1629060152.871,56
1629060256.349,57
1629060258.038,57
1629060419.726,56
1629061028.166,55
1629061285.522,54
1629062177.257,53
1629063161.423,53
1629063857.784,52
1629063983.948,51
1629065057.8,50
1629066198.729,49
1629066857.784,49
1629067457.781,49
1629068057.789,48
1629069695.184,47
1629071635.202,47
1629071657.78,46
1629074657.788,45
1629075257.788,45
1629076457.835,44
1629078012.309,44
1629078257.781,43
1629080657.779,42
1629082457.783,42
1629082501.894,41
1629082693.492,40
1629083057.77,39
1629083370.915,38
1629083623.646,37
1629083855.96,36
1629084220.531,35
1629084580.435,34
1629084857.774,33
1629085046.132,32
1629085324.039,31
1629085457.802,30
1629085880.699,29
1629086057.815,28
1629086353.678,27
1629086613.434,26
1629086848.42,25
1629087093.625,24
1629087257.811,23
1629087857.821,22
1629088589.042,21
1629089057.786,20
1629089657.788,20
1629089716.396,19
1629090330.205,18
1629091069.893,17
1629091184.419,16
1629091399.832,15
1629091478.07,15
1629091478.471,15
1629091479.344,15
1629091479.844,16
1629091538.886,17
1629091598.884,18
1629091658.894,19
1629091711.435,20
1629091758.688,21
1629091778.893,22
1629091838.891,23
1629091898.89,24
1629091953.635,25
1629092003.869,26
1629092018.892,27
1629092078.89,28
1629092093.168,28
1629092414.519,26
1629092635.022,25
1629092872.25,24
1629093200.049,23
1629093292.954,23
1629093514.75,22
1629093779.453,21
1629093975.122,20
1629094212.071,19
1629094478.331,18
1629094741.553,17
1629095023.981,16
1629095219.6,15
1629095693.012,14
1629095802.09,13
1629096292.96,12
1629096357.995,11
1629096892.991,10
1629097398.1,9
1629097492.987,8
1629098093.009,7
1629098692.995,6
1629099094.046,5
1629099251.279,4
1629099262.168,4
1629099262.564,4
1629099263.26,4
1629099316.541,6
1629099322.896,6
1629099359.526,7
1629099398.013,8
1629099439.443,9
1629099483.811,10
1629099531.172,11
1629099622.91,13
1629099683.521,14
1629099736.711,15
1629099789.953,16
1629099862.902,17
1629099890.511,18
