4	2	976	0.13	10	15	32	29	1	2	503	1	1	2	1	1
4	3	892	0.13	10	15	32	29	1	2	539	1	1	3	1	1
4	4	956	0.1	10	15	32	29	2	2	608	1	0	4	1	2
4	5	892	0.1	10	15	32	4	1	2	628	1	1	5	1	1
4	6	956	0.1	10	15	32	4	2	2	1015	1	0	6	1	2
4	7	1024	0.1	10	15	32	17	1	1	521	1	1	7	1	1
4	8	976	0.07	10	15	32	17	1	2	477	1	1	8	1	1
4	9	1024	0.07	10	15	32	17	1	1	618	1	1	9	1	1
4	10	1053	0.04	10	15	32	17	2	1	421	1	1	10	1	2
4	11	1024	0.04	10	15	32	37	1	2	976	1	1	11	1	1
4	12	996	0.04	10	15	32	37	2	0	-905	0	5	12	1	2
4	13	1024	0.04	10	15	32	41	1	1	848	1	1	13	1	1
4	14	1031	0.01	10	15	32	41	1	1	566	1	1	14	1	1
4	15	1024	0.01	10	15	32	41	1	1	993	1	0	15	1	1
4	16	1053	0.04	10	15	32	41	1	1	670	1	1	16	1	1
4	17	1024	0.04	10	15	32	41	1	2	776	1	1	17	1	1
4	18	1031	0.01	10	15	32	41	2	1	869	1	1	18	1	2
4	19	1024	0.01	10	15	32	24	1	2	606	1	1	19	1	1
4	20	1031	0.01	10	15	32	24	2	2	728	1	0	20	1	2
4	21	1038	0.01	10	15	32	38	1	1	992	1	1	21	1	1
4	22	1038	0	10	15	32	38	1	1	1130	1	0	22	1	1
4	23	1031	0.01	10	15	32	38	1	2	826	1	1	23	1	1
4	24	1024	0.01	10	15	32	38	2	1	799	1	0	24	1	2
4	25	1031	0.01	10	15	32	36	1	1	899	1	1	25	1	1
4	26	1031	0	10	15	32	36	2	1	1258	1	1	26	1	2
4	27	1031	0	10	15	32	26	1	2	656	1	1	27	1	1
4	28	1031	0	10	15	32	26	1	2	733	1	1	28	1	1
4	29	1038	0.01	10	15	32	26	1	2	931	1	0	29	1	1
4	30	1024	0.02	10	15	32	26	1	1	859	1	0	30	1	1


Block type:	VV1
Block 	 trial 	 pitch 	 pit_change 	 orientation 	 or_change 	 vis_novel 	 aud_novel 	 whichtask 	 response 	 reaction_time 	 task_correct 	 change_correct 	 whichtask 
5	1	922	0.1	14	15	32	26	4	0	-49097	0	5	1	1	4
5	2	922	0.1	-10	24	32	26	5	3	654	1	1	1	2	5
5	3	922	0.1	-34	24	32	20	4	3	531	1	1	1	3	4
5	4	922	0.1	-58	24	32	20	5	3	484	1	1	1	4	5
5	5	922	0.1	-34	24	32	9	4	4	446	1	1	1	5	4
5	6	922	0.1	-49	15	32	9	6	3	577	1	1	1	6	6
5	7	988	0.1	-34	15	40	9	1	4	1071	1	1	1	7	1
5	8	988	0.1	-19	15	40	9	6	4	865	1	1	2	8	6
5	9	922	0.1	-4	15	33	9	1	4	547	1	1	2	9	1
5	10	988	0.1	-10	6	33	9	2	3	704	1	1	3	10	2
5	11	1059	0.1	-16	6	33	25	1	3	711	1	1	4	11	1
5	12	1059	0.1	-22	6	33	25	5	4	498	1	0	5	12	5
5	13	1059	0.1	-16	6	33	27	4	3	824	1	0	5	13	4
5	14	1059	0.1	-31	15	33	27	6	3	738	1	1	5	14	6
5	15	988	0.1	-16	15	34	27	1	4	567	1	1	5	15	1
5	16	988	0.1	-31	15	34	27	4	3	550	1	1	6	16	4
5	17	988	0.1	-37	6	34	27	4	3	565	1	1	6	17	4
5	18	1059	0.1	-31	6	34	27	1	4	846	1	1	6	18	1
5	19	988	0.1	-34	3	34	27	1	3	563	1	1	7	19	1
5	20	1059	0.1	-31	3	34	27	3	3	941	1	0	8	20	3
5	21	988	0.1	-28	3	35	27	1	4	819	1	1	9	21	1
5	22	922	0.1	-28	0	35	27	3	4	1115	1	0	10	22	3
5	23	922	0.1	-28	0	6	27	4	3	878	1	1	11	23	4
5	24	988	0.1	-28	0	6	27	1	4	513	1	1	11	24	1
5	25	988	0.1	-25	3	6	27	4	4	971	1	1	12	25	4
5	26	922	0.1	-28	3	6	27	2	3	839	1	1	12	26	2
5	27	922	0.1	-25	3	6	39	4	4	1040	1	1	13	27	4
5	28	988	0.1	-25	0	6	39	1	3	757	1	0	13	28	1
5	29	988	0.1	-28	3	6	39	4	4	852	1	0	14	29	4
5	30	1059	0.1	-22	6	6	39	2	4	729	1	1	14	30	2
5	31	1059	0.1	-16	6	6	22	4	4	645	1	1	15	31	4
5	32	1059	0.1	-22	6	6	22	4	3	619	1	1	15	32	4
5	33	1135	0.1	-25	3	6	22	1	3	647	1	1	15	33	1
5	34	1135	0.1	-28	3	6	22	4	3	689	1	1	16	34	4
5	35	1135	0.1	-28	0	6	22	4	4	605	1	0	16	35	4
5	36	1135	0.1	-25	3	6	22	4	4	678	1	1	16	36	4
5	37	1135	0.1	-22	3	6	22	4	3	507	1	0	16	37	4
5	38	1059	0.1	-16	6	6	22	3	4	508	1	1	16	38	3
5	39	1059	0.1	-10	6	27	22	4	4	683	1	1	17	39	4
5	40	1059	0.1	-4	6	27	22	4	4	510	1	1	17	40	4
5	41	1135	0.1	-7	3	27	22	1	3	758	1	1	17	41	1
5	42	1135	0.1	-10	3	27	22	4	4	714	1	0	18	42	4
5	43	1059	0.1	-16	6	27	22	1	3	574	1	1	18	43	1
5	44	1135	0.1	-22	6	27	22	1	3	751	1	1	19	44	1
5	45	1059	0.1	-19	3	27	22	1	4	783	1	1	20	45	1
5	46	1135	0.1	-16	3	27	22	1	4	791	1	1	21	46	1
5	47	1059	0.1	-16	0	27	22	1	3	593	1	1	22	47	1
5	48	1059	0.1	-16	0	27	22	5	4	670	1	1	23	48	5
5	49	1135	0.1	-16	0	27	31	1	3	681	1	1	23	49	1
5	50	1059	0.1	-13	3	27	31	2	4	1300	1	1	24	50	2
5	51	988	0.1	-16	3	27	21	1	3	938	1	1	25	51	1
5	52	988	0.1	-19	3	27	21	6	3	951	1	1	26	52	6
5	53	988	0.1	-16	3	10	21	4	4	1081	1	1	26	53	4
5	54	922	0.1	-16	0	10	21	3	3	1249	1	1	26	54	3
5	55	860	0.1	-16	0	31	21	1	4	1087	1	1	27	55	1
5	56	860	0.1	-16	0	31	21	4	4	781	1	0	28	56	4
5	57	860	0.1	-13	3	31	21	4	4	590	1	1	28	57	4
5	58	802	0.1	-10	3	31	21	1	4	864	1	1	28	58	1
5	59	860	0.1	-10	0	31	21	1	4	734	1	0	29	59	1
5	60	922	0.1	-7	3	31	21	1	4	925	1	1	30	60	1


Block type:	VO1
Block 	 trial 	 pitch 	 pit_change 	 orientation 	 or_change 	 vis_novel 	 aud_novel 	 whichtask 	 response 	 reaction_time 	 task_correct 	 change_correct 	 whichtask 
6	1	945	0.1	-24	15	31	21	4	3	582	1	1	1	1	4
6	2	945	0.1	-39	15	31	21	4	3	611	1	1	1	2	4
6	3	945	0.1	-45	6	31	21	4	3	580	1	1	1	3	4
6	4	945	0.1	-39	6	31	21	4	4	1099	1	1	1	4	4
6	5	945	0.1	-30	9	31	21	4	4	620	1	1	1	5	4
6	6	945	0.1	-21	9	31	21	4	4	552	1	1	1	6	4
6	7	945	0.1	-21	0	31	21	4	3	804	1	1	1	7	4
6	8	945	0.1	-21	0	31	21	6	3	1399	1	0	1	8	6
6	9	945	0.1	-21	0	13	21	4	4	919	1	0	1	9	4
6	10	945	0.1	-18	3	13	21	6	4	713	1	1	1	10	6
6	11	945	0.1	-21	3	2	21	4	4	903	1	0	1	11	4
6	12	945	0.1	-27	6	2	21	6	3	620	1	1	1	12	6
6	13	945	0.1	-33	6	19	21	4	3	581	1	1	1	13	4
6	14	945	0.1	-39	6	19	21	4	3	644	1	1	1	14	4
6	15	945	0.1	-42	3	19	21	4	3	613	1	1	1	15	4
6	16	945	0.1	-39	3	19	21	6	4	772	1	1	1	16	6
6	17	945	0.1	-36	3	21	21	4	3	365	1	0	1	17	4
6	18	945	0.1	-30	6	21	21	6	4	458	1	1	1	18	6
6	19	945	0.1	-24	6	24	21	4	4	633	1	1	1	19	4
6	20	945	0.1	-30	6	24	21	4	4	864	1	0	1	20	4
6	21	945	0.1	-39	9	24	21	4	3	522	1	1	1	21	4
6	22	945	0.1	-30	9	24	21	4	4	517	1	1	1	22	4
6	23	945	0.1	-36	6	24	21	4	3	535	1	1	1	23	4
6	24	945	0.1	-42	6	24	21	4	4	401	1	0	1	24	4
6	25	945	0.1	-33	9	24	21	4	4	491	1	1	1	25	4
6	26	945	0.1	-24	9	24	21	6	4	759	1	1	1	26	6
6	27	945	0.1	-33	9	39	21	4	3	605	1	1	1	27	4
6	28	945	0.1	-27	6	39	21	6	3	1238	1	0	1	28	6
6	29	945	0.1	-21	6	9	21	4	4	557	1	1	1	29	4
6	30	945	0.1	-15	6	9	21	6	4	776	1	1	1	30	6


Block type:	DD1
Block 	 trial 	 pitch 	 pit_change 	 orientation 	 or_change 	 vis_novel 	 aud_novel 	 whichtask 	 response 	 reaction_time 	 task_correct 	 change_correct 	 whichtask 
7	1	911	0.1	-24	15	17	21	4	0	-11182	0	5	1	1	4
7	2	911	0.1	-48	24	17	21	5	3	575	1	1	1	2	5
7	3	911	0.1	-24	24	17	10	4	4	528	1	1	1	3	4
7	4	911	0.1	0	24	17	10	6	4	702	1	1	1	4	6
7	5	976	0.1	0	24	8	10	1	3	974	0	5	1	5	1
7	6	976	0.13	24	24	8	10	4	4	522	1	1	2	5	4
7	7	976	0.13	9	15	8	10	4	3	615	1	1	2	6	4
7	8	1068	0.13	9	15	8	10	1	1	636	1	1	2	7	1
7	9	1068	0.13	-6	15	8	10	4	3	708	1	1	3	7	4
7	10	1169	0.13	-6	6	8	10	3	1	724	1	1	3	8	3
7	11	1068	0.13	-6	6	15	10	1	2	1053	1	1	4	8	1
7	12	1068	0.1	0	6	15	10	5	4	886	1	1	5	8	5
7	13	1068	0.1	-6	6	15	5	4	3	645	1	1	5	9	4
7	14	1068	0.1	-12	6	15	5	4	2	1457	0	5	5	10	4
7	15	1068	0.1	-27	15	15	5	4	3	596	1	1	5	11	4
7	16	1068	0.1	-12	15	15	5	4	4	486	1	1	5	12	4
7	17	1068	0.1	-6	6	15	5	4	3	1080	1	0	5	13	4
7	18	996	0.1	-6	9	15	5	1	2	690	1	1	5	14	1
7	19	930	0.1	-6	9	15	5	1	2	594	1	1	6	14	1
7	20	886	0.07	-6	9	15	5	3	4	1531	0	5	7	14	3
7	21	930	0.07	-6	9	28	5	1	3	1511	0	5	8	14	1
7	22	930	0.1	-15	9	28	5	5	3	758	1	1	9	14	5
7	23	867	0.1	-15	9	28	1	1	2	847	1	1	9	15	1
7	24	809	0.1	-15	9	28	1	2	2	1278	1	1	10	15	2
7	25	867	0.1	-15	9	28	11	1	2	976	1	0	11	15	1
7	26	949	0.13	-15	9	28	11	1	3	738	0	5	12	15	1
7	27	1061	0.16	-15	9	28	11	1	4	579	0	5	13	15	1
7	28	930	0.19	-15	9	28	11	3	2	813	1	1	14	15	3
7	29	930	0.19	-24	9	20	11	4	2	601	0	5	15	15	4
7	30	1061	0.19	-24	9	20	11	3	1	929	1	1	15	16	3
7	31	930	0.19	-24	9	30	11	1	3	588	0	5	16	16	1
7	32	815	0.19	-24	9	30	11	1	1	706	1	0	17	16	1
7	33	700	0.22	-24	9	30	11	1	2	652	1	1	18	16	1
7	34	601	0.22	-24	9	30	11	1	2	821	1	1	19	16	1
7	35	600	0.19	-24	9	30	11	1	2	662	1	1	20	16	1
7	36	600	0.19	-33	9	30	11	4	3	375	1	1	21	16	4
7	37	600	0.19	-27	6	30	11	4	4	597	1	1	21	17	4
7	38	600	0.19	-27	6	30	11	1	3	766	0	5	21	18	1
7	39	689	0.2	-27	6	30	11	1	2	1197	1	0	22	18	1
7	40	689	0.21	-21	6	30	11	6	1	728	0	5	23	18	6
7	41	797	0.21	-21	6	22	11	1	1	1454	1	1	23	19	1
7	42	797	0.21	-15	6	22	11	4	4	1157	1	1	24	19	4
7	43	797	0.21	-18	3	22	11	4	1	733	0	5	24	20	4
7	44	689	0.21	-18	6	22	11	2	4	336	0	5	24	21	2
7	45	797	0.21	-18	6	22	7	1	3	1290	0	5	25	21	1
7	46	684	0.22	-18	6	22	7	2	2	926	1	1	26	21	2
7	47	797	0.22	-18	6	22	13	1	4	1091	0	5	27	21	1
7	48	797	0.22	-12	6	22	13	4	4	944	1	1	28	21	4
7	49	797	0.22	-18	6	22	13	4	3	583	1	1	28	22	4
7	50	797	0.22	-21	3	22	13	4	3	708	1	1	28	23	4
7	51	797	0.22	-18	3	22	13	4	4	508	1	1	28	24	4
7	52	797	0.22	-18	0	22	13	5	3	582	1	0	28	25	5
7	53	929	0.22	-18	0	22	14	1	1	754	1	1	28	26	1
7	54	929	0.21	-18	0	22	14	6	1	949	0	5	29	26	6
7	55	929	0.21	-18	0	11	14	4	4	691	1	1	29	27	4
7	56	929	0.21	-18	0	11	14	6	1	728	0	5	29	28	6
7	57	929	0.21	-18	0	16	14	4	1	614	0	5	29	29	4
7	58	1074	0.21	-18	3	16	14	1	1	877	1	1	29	30	1
7	59	1074	0.21	-21	3	16	14	4	3	334	1	1	30	30	4
7	60	1242	0.21	-21	3	16	14	2	4	689	0	5	30	31	2
