

Audio-Visual Attention 1-back test 
09/11/2020 23:23:04
Subject:	day10

Block type:	CC1
Block 	 trial 	 pitch 	 pit_change 	 orientation 	 or_change 	 vis_novel 	 aud_novel 	 whichtask 	 response 	 reaction_time 	 task_correct 	 change_correct 	 whichtask 
1	1	1066	0.1	17	15	6	25	4	3	16	1	1	4
1	2	1066	0.1	2	15	6	25	4	4	416	1	2	4
1	3	1066	0.1	-13	15	6	25	4	1	452	1	3	4
1	4	1143	0.1	-13	15	6	25	1	2	330	1	4	1
1	5	1066	0.1	-13	15	6	25	1	3	266	2	4	1
1	6	1066	0.1	-13	15	6	25	2	1	283	3	4	2
1	7	995	0.1	-13	15	6	6	1	4	247	4	4	1
1	8	995	0.1	-28	15	6	6	4	2	114	5	4	4
1	9	1066	0.1	-28	15	6	6	1	3	278	5	5	1
1	10	1066	0.1	-43	15	6	6	5	1	321	6	5	5
1	11	1066	0.1	-28	15	6	28	4	4	244	6	6	4
1	12	995	0.1	-28	15	6	28	1	2	251	6	7	1
1	13	928	0.1	-28	15	6	28	1	1	220	7	7	1
1	14	928	0.1	-13	15	6	28	6	3	224	8	7	6
1	15	866	0.1	-13	15	14	28	1	4	71	8	8	1
1	16	866	0.1	2	15	14	28	4	1	36	9	8	4
1	17	866	0.1	2	15	14	28	4	2	157	9	9	4
1	18	866	0.1	17	15	14	28	5	3	231	9	10	5
1	19	808	0.1	17	15	14	22	1	1	236	9	11	1
1	20	866	0.1	17	15	14	22	1	4	114	10	11	1
1	21	866	0.1	2	15	14	22	4	2	234	11	11	4
1	22	866	0.1	17	15	14	22	6	3	218	11	12	6
1	23	866	0.1	32	15	35	22	4	1	220	11	13	4
1	24	928	0.1	32	15	35	22	1	4	129	11	14	1
1	25	928	0.1	17	15	35	22	4	2	216	12	14	4
1	26	995	0.1	17	15	35	22	2	3	221	12	15	2
1	27	1066	0.1	17	15	35	24	1	1	275	13	15	1
1	28	995	0.1	17	15	35	24	3	4	268	14	15	3
1	29	995	0.1	2	15	15	24	4	3	268	15	15	4
1	30	1066	0.1	2	15	15	24	3	2	301	15	16	3


Block type:	VV1
Block 	 trial 	 pitch 	 pit_change 	 orientation 	 or_change 	 vis_novel 	 aud_novel 	 whichtask 	 response 	 reaction_time 	 task_correct 	 change_correct 	 whichtask 
2	1	983	0.1	15	15	39	24	4	0	-8645	0	5	1	1	4
2	2	1054	0.1	39	24	39	24	1	4	491	1	1	1	2	1
2	3	1054	0.1	15	24	39	24	4	3	482	1	1	2	3	4
2	4	983	0.1	0	15	39	24	1	3	457	1	1	2	4	1
2	5	1054	0.1	15	15	39	24	1	4	329	1	1	3	5	1
2	6	1054	0.1	21	6	39	24	4	3	536	1	0	4	6	4
2	7	983	0.1	6	15	39	24	1	3	637	1	1	4	7	1
2	8	983	0.1	-9	15	39	24	4	3	496	1	1	5	8	4
2	9	1054	0.1	-3	6	39	24	1	4	397	1	1	5	9	1
2	10	1130	0.1	-9	6	39	24	2	3	559	1	1	6	10	2
2	11	1211	0.1	-3	6	39	29	1	4	409	1	1	7	11	1
2	12	1211	0.1	-6	3	39	29	5	3	393	1	1	8	12	5
2	13	1211	0.1	-3	3	39	41	4	4	435	1	1	8	13	4
2	14	1211	0.1	-6	3	39	41	6	3	408	1	1	8	14	6
2	15	1211	0.1	-9	3	16	41	4	3	607	1	1	8	15	4
2	16	1298	0.1	-9	0	16	41	3	4	706	1	1	8	16	3
2	17	1391	0.1	-9	0	33	41	1	3	629	1	0	9	17	1
2	18	1391	0.1	-6	3	33	41	4	4	503	1	1	10	18	4
2	19	1391	0.1	-9	3	33	41	4	3	493	1	1	10	19	4
2	20	1298	0.1	-9	0	33	41	1	4	570	1	1	10	20	1
2	21	1391	0.1	-9	0	33	41	1	3	488	1	1	11	21	1
2	22	1391	0.1	-6	3	33	41	4	4	602	1	1	12	22	4
2	23	1391	0.1	-9	3	33	41	4	3	743	1	1	12	23	4
2	24	1391	0.1	-9	0	33	41	4	4	499	1	1	12	24	4
2	25	1298	0.1	-9	0	33	41	1	3	517	1	0	12	25	1
2	26	1298	0.1	-12	3	33	41	6	3	759	1	1	13	26	6
2	27	1211	0.1	-9	3	38	41	1	4	563	1	1	13	27	1
2	28	1211	0.1	-12	3	38	41	5	3	460	1	1	14	28	5
2	29	1298	0.1	-9	3	38	37	1	4	469	1	1	14	29	1
2	30	1391	0.1	-9	0	38	37	1	4	769	1	0	15	30	1
2	31	1298	0.1	-6	3	38	37	1	4	898	1	1	16	31	1
2	32	1391	0.1	-3	3	38	37	3	3	634	1	0	17	32	3
2	33	1298	0.1	-6	3	2	37	1	3	875	1	1	18	33	1
2	34	1211	0.1	-6	0	2	37	2	4	535	1	1	19	34	2
2	35	1130	0.1	-6	0	2	27	1	3	602	1	1	20	35	1
2	36	1054	0.1	-6	0	2	27	1	3	941	1	0	21	36	1
2	37	1054	0.1	-9	3	2	27	4	4	555	1	0	22	37	4
2	38	1130	0.1	-15	6	2	27	3	3	747	1	1	22	38	3
2	39	1130	0.1	-21	6	26	27	4	3	666	1	1	23	39	4
2	40	1130	0.1	-27	6	26	27	4	3	863	1	1	23	40	4
2	41	1054	0.1	-24	3	26	27	1	4	547	1	1	23	41	1
2	42	1054	0.1	-27	3	26	27	6	3	568	1	1	24	42	6
