time,double_latitude,
1593944934.482,48.4468618946537,
1593944934.531,58.6449363028961,
1593944935.466,50.1810764905236,
1593944935.51,37.8138483127791,
1593944936.451,40.4655833837835,
1593944936.479,52.0530810299031,
1593944937.481,56.9228567501003,
1593944937.528,57.9238258360611,
1593944938.489,55.6329451858076,
1593944938.548,52.3892041965154,
1593944939.457,58.7411265098652,
1593944939.493,52.5086417108244,
1593944940.476,59.4509150291191,
1593944940.527,52.2672994522196,
1593944941.486,43.2005674929847,
1593944941.528,54.6619412911443,
1593944942.449,57.6478428823608,
1593944942.479,56.4282458227335,
1593944943.482,53.6118783638629,
1593944943.534,47.1711930994178,
1593944944.493,15.7458563458416,
1593944944.543,51.4811417263349,
1593944945.502,49.1815909111468,
1593944945.559,53.0398650625751,
1593944946.46,16.2934650364136,
1593944946.5,44.7474779776234,
1593944947.46,21.3824089110001,
1593944947.498,32.1105760774074,
1593944948.471,42.1087411562548,
1593944948.525,40.2894041074054,
1593944949.447,46.8447688164163,
1593944949.491,12.0190353843097,
1593944950.462,56.7423618445799,
1593944950.506,26.0390102321632,
1593944951.472,52.4425506251969,
1593944951.535,54.1863372382137,
1593944952.485,57.2429106139944,
1593944952.53,23.0778701782653,
1593944953.446,48.735157746824,
1593944953.484,57.1703279328402,
1593944954.477,33.9829753410967,
1593944954.524,52.0197199730312,
1593944955.475,47.0928397672759,
1593944955.524,57.7999886861087,
1593944956.451,58.8920763381336,
1593944956.491,34.5508929158246,
1593944957.458,52.4503964465374,
1593944957.493,54.3277906194851,
1593944958.491,59.479376092043,
1593944958.539,23.2566605089663,
1593944959.444,42.5429616589977,
1593944959.494,44.5562584462438,
1593944961.916,54.9669988970618,
1593944961.945,36.2550385616998,
1593944962.947,56.2578185612787,
1593944962.984,34.4706042271986,
1593945021.666,30.4133735080857,
1593945023.311,31.6616405939329,
1593946165.549,57.8508871464274,
1593946165.606,60.1198157798078,
1593946165.645,47.3270953395114,
1593946165.699,31.4826514362303,
1593946167.311,52.8869631892304,
1593946917.458,58.8781081821024,
1593946917.805,57.4557323934741,
1593946918.457,55.4562642809602,
1593946918.639,27.2721213115302,
1593946919.456,45.1831189204925,
1593946919.5,46.3331478034087,
1593946920.444,55.6991321916681,
1593946920.47,45.3418372360412,
1593946921.461,41.2233342412333,
1593946921.505,46.8643039895,
1593946922.448,27.4097190914404,
1593946922.495,43.7297418690402,
1593946923.457,57.9043009051216,
1593946923.515,51.0711627709216,
1593946924.445,46.8823342619374,
1593946924.476,56.7905084850679,
1593946925.437,55.9200675811015,
1593946925.476,58.9875668407266,
1593946926.452,16.8719859097066,
1593946926.501,58.0509111741854,
1593946927.497,52.4128775701837,
1593946927.631,30.3166274048814,
1593946928.461,58.1109715468727,
1593946928.506,50.4411820736535,
1593946929.456,40.8638837136647,
1593946929.497,34.388418679052,
1593946930.442,48.235463021622,
1593946930.473,57.5765447234088,
1593946931.462,58.7696659120337,
1593946931.517,58.4667486018134,
1593946932.463,55.5409083273999,
1593946932.507,55.4527003717495,
1593946933.464,39.2260327280413,
1593946933.506,54.6114751270152,
1593946935.459,54.9401688101045,
1593946935.499,48.0682643900752,
1593946936.471,42.7447707961732,
1593946936.512,58.6626343901649,
1593946937.455,45.8351659769692,
1593946937.493,54.0482375562007,
1593946938.455,32.390950401306,
1593946938.496,15.8775910072144,
1593946939.466,56.7028964827553,
1593946939.501,58.5837656312407,
1593946941.458,54.1125667121642,
1593946941.5,32.8648684912662,
1593946942.459,20.863449867898,
1593946942.506,55.931227197071,
1593946943.45,54.5720912990507,
1593946943.489,60.1234030097054,
1593946944.448,44.7057451235109,
1593946944.486,46.5958121318243,
1593946945.446,54.9210062903977,
1593946945.486,57.8412847290537,
1593946946.468,54.290416281701,
1593946946.51,45.0580584413512,
1593946947.468,48.6977915538342,
1593946947.504,45.2621578493225,
1593946948.464,57.9663359550293,
1593946948.497,57.4508418413941,
1593946949.473,39.3135728592426,
1593946949.51,35.6488976047993,
1593946950.468,59.3014435374637,
1593946950.505,59.3248794852422,
1593946951.469,45.1672700559891,
1593946951.506,54.4415206453804,
1593946952.483,58.0086322758441,
1593946952.52,58.5292739602129,
1593946953.458,56.93719412773,
1593946953.491,54.6325448105819,
1593946954.469,37.7559521431583,
1593946954.506,54.6793562930434,
1593946955.464,38.8622763721378,
1593946955.5,50.4791537885728,
1593946956.479,56.9421430497747,
1593946956.52,15.1799150706507,
1593946957.474,41.6930945267265,
1593946957.514,54.4976139972972,
1593946958.488,59.322592778,
1593946958.523,50.8605673060513,
1593946959.463,57.2915816659956,
1593946959.54,38.1052650259839,
1593946960.468,58.6788758861955,
1593946960.539,42.8460914155709,
1593946961.477,59.6602053239774,
1593946961.514,53.0675458010823,
1593946962.465,56.4182805947162,
1593946962.516,58.2561622141005,
1593946963.465,60.0828662588523,
1593946963.541,58.2795257997508,
1593946964.463,54.4689818796947,
1593946964.502,55.6785425571017,
1593946965.465,36.4884819775003,
1593946965.507,53.3576325998645,
1593946966.475,42.2798514750111,
1593946966.536,58.3264267907998,
1593946967.454,55.6433639975995,
1593946967.484,23.5637099139941,
1593946968.473,15.9880641382398,
1593946968.544,29.1092258041788,
1593946969.475,38.2316093096875,
1593946969.523,48.0985410121667,
1593946970.479,22.1502591085767,
1593946970.514,54.5365674441522,
1593946971.465,39.4426959941891,
1593946971.506,51.64855046342,
1593946972.472,51.1121383171926,
1593946972.506,50.5537046986268,
1593946973.478,49.8661700351358,
1593946973.518,57.5799445983012,
1593946974.467,57.8071382828837,
1593946974.496,55.2703723579231,
1593946975.459,56.7830677381335,
1593946975.494,58.1245675796833,
1593946976.461,57.9141469939717,
1593946976.501,48.797208944134,
1593946977.468,58.1011755335782,
1593946977.507,55.8322221310562,
1593946978.481,60.0983320837636,
1593946978.522,36.303679166037,
1593946979.47,58.0717037146208,
1593946979.516,35.0421637824727,
1593946981.61,24.2849572753082,
1593946981.693,30.2690526357972,
1593946982.837,29.4205306061332,
1593946982.879,45.6993646344547,
1593946983.121,39.9345721475523,
1593946983.181,40.7531511355949,
1593946983.455,53.5524762056775,
1593946983.521,14.7271334250767,
1593946984.453,53.3501134430535,
1593946984.503,47.4933312521194,
1593946985.452,47.3539355594397,
1593946985.51,48.9897180659001,
1593946986.473,48.3940437400338,
1593946986.541,46.1833114220326,
1593946987.479,56.7392310767339,
1593946987.532,53.012079557598,
1593946988.465,34.8851069495018,
1593946988.524,59.2846277831739,
1593946989.462,50.5133444218273,
1593946989.521,44.3676623207402,
1593946990.454,29.8471577627147,
1593946990.513,17.029568351803,
1593946992.477,29.8792662673883,
1593946992.539,56.4260599101195,
1593946993.467,50.6317093172548,
1593946993.543,32.7876160000483,
1593946994.449,33.0574388257657,
1593946994.501,59.6541870256166,
1593946995.467,51.0408388112067,
1593946995.534,42.9798399589983,
1593946996.474,58.3472650706078,
1593946996.557,60.0531876570157,
1593946997.458,51.9244238787582,
1593946997.517,58.1444032017636,
1593946998.465,55.9811693305299,
1593946998.57,56.4020050619469,
1593946999.463,57.1865749778867,
1593946999.509,59.6299822345146,
1593947000.477,26.439048204277,
1593947000.561,59.4662834678674,
1593947001.481,38.6110397171384,
1593947001.524,54.4703503233135,
1593947002.463,57.1154483433812,
1593947002.496,59.1608478243697,
1593947003.446,57.763862758837,
1593947003.485,60.1168025915226,
1593947004.468,45.7167932731396,
1593947004.499,58.9240791972901,
1593947005.476,56.926189282647,
1593947005.528,55.4448338934314,
1593947006.462,57.9536092405794,
1593947006.497,57.3596209943413,
1593947007.473,50.8160314008916,
1593947007.516,49.0482135479749,
1593947008.453,56.4766624030777,
1593947008.492,45.43523292117,
1593947009.46,54.930031578873,
1593947009.494,52.1284444043255,
1593947010.456,52.0167999078392,
1593947010.492,59.9366620308716,
1593947011.466,57.3531669911608,
1593947011.505,43.8788544818182,
1593947012.461,49.2109543361436,
1593947012.496,48.0976777092079,
1593947014.487,57.2364714422375,
1593947014.525,58.7190865026772,
1593947015.462,37.3704620273904,
1593947015.516,58.7197681602171,
1593947016.476,41.6112747171667,
1593947016.52,23.4643997799247,
1593947017.471,58.6016138761635,
1593947017.527,23.2578071808582,
1593947018.471,28.7993216854919,
1593947018.527,56.5868835216838,
1593947019.493,44.0829509928702,
1593947019.528,29.1508480830902,
1593947020.478,54.8745871010689,
1593947020.528,59.3496089489132,
1593947022.449,59.2726184252023,
1593947022.475,55.4784549571421,
1593947023.466,59.8647670704228,
1593947023.494,45.8270438299946,
1593947024.46,42.4625629930797,
1593947024.496,58.8757912649225,
1593947025.476,35.1971502591721,
1593947025.525,38.0254551907033,
1593947026.456,30.150203641087,
1593947026.489,57.5501922098411,
1593947027.454,48.2057357736562,
1593947027.506,38.0874619427991,
1593947028.447,57.8780015891446,
1593947028.491,47.1136849263731,
1593947029.467,31.8250709830653,
1593947029.507,56.533086896351,
1593947030.463,51.0325491368401,
1593947030.501,55.3449303572493,
1593947031.48,56.5605887531457,
1593947031.519,57.5416761155656,
1593947032.479,58.5922572557242,
1593947032.518,48.7698321978858,
1593947033.477,18.4192635305915,
1593947033.533,47.2675906394006,
1593947034.474,59.2201592178296,
1593947034.532,18.9229545018977,
1593947035.455,59.8266528679409,
1593947035.492,58.4551871936672,
1593947036.449,57.6754120066206,
1593947036.489,57.5110464664003,
1593947037.459,52.1768149327987,
1593947037.49,57.5606924509732,
1593947040.466,59.8395058862904,
1593947040.51,48.5524938192962,
1593947041.46,55.3102582185737,
1593947041.507,52.6228061788359,
1593947042.468,59.4661962016163,
1593947042.506,53.5592059621146,
1593947043.473,48.8345571568804,
1593947043.51,42.9859283114223,
1593947044.469,55.0798930043424,
1593947044.501,51.8617978592943,
1593947045.47,55.691227062835,
1593947045.517,55.0903809473438,
1593947046.462,59.9725187507866,
1593947046.503,52.7647719405709,
1593947047.474,51.8103114369003,
1593947047.512,40.2678724442205,
1593947048.467,46.9852607168328,
1593947048.511,52.8736074417216,
1593947049.48,39.4975241810853,
1593947049.534,58.9166344594828,
1593947051.475,53.3463214203906,
1593947051.514,50.1036542145553,
1593947052.473,57.5307039801154,
1593947052.513,57.7160263225034,
1593947053.455,47.576632263098,
1593947053.486,55.059861733063,
1593947054.452,58.7868562335891,
1593947054.492,51.2786356888562,
1593947055.464,55.9740390044626,
1593947055.504,56.8843334469394,
1593947056.464,42.3442490039769,
1593947056.503,45.7395037163139,
1593947057.464,54.8058063303862,
1593947057.499,57.2942462482927,
1593947058.453,40.1049295117917,
1593947058.492,52.4961818773383,
1593947059.459,23.2861515017061,
1593947059.499,39.6212171664413,
1593947060.48,49.2889797619899,
1593947060.533,45.6941696626669,
1593947061.468,59.0640099397193,
1593947061.524,60.06343226734,
1593947062.465,60.0312852060102,
1593947062.499,59.0817899608279,
1593947063.473,60.1488162357022,
1593947063.517,24.6193734681181,
1593947064.467,51.3858045506239,
1593947064.509,59.2756450404318,
1593947065.462,59.9865522500845,
1593947065.505,45.9780472414516,
1593947066.459,28.7457869351134,
1593947066.498,20.953988709434,
1593947068.469,39.6206281477476,
1593947068.515,54.9913148587889,
1593947070.465,45.3583122607397,
1593947070.518,50.4986718023655,
1593947071.467,22.0347426323279,
1593947071.508,53.5420013484694,
1593947072.472,47.7468149902976,
1593947072.514,59.8963226595452,
1593947073.468,38.7761686560974,
1593947073.516,32.4588960294702,
1593947074.487,59.2677586521585,
1593947074.542,44.1857892169942,
1593947075.481,45.2915489820354,
1593947075.524,44.6215462378237,
1593947076.477,33.9534627414254,
1593947076.517,45.5457797244044,
1593947136.51,42.815899908389,
1593947138.134,46.5421468595403,
1593947160.443,52.4323232067364,
1593947160.476,57.9946609042476,
1593947162.449,59.6527544581252,
1593947162.48,29.5316607417642,
1593947162.541,40.6881815893559,
1593947164.779,43.2800438930426,
1593947737.765,21.1435113064052,
1593947739.764,40.5244510368321,
1593948938.242,54.5060931199731,
1593948939.976,55.6636180564439,
1593950138.309,51.636742645823,
1593950140.081,56.5548612502206,
1593951302.63,52.4582611505393,
1593953272.647,56.0715167289902,
1593953503.448,40.3837382371944,
1593953503.647,51.9538358792294,
1593953503.672,59.5277243827066,
1593953503.72,58.9709934436241,
1593953505.962,40.831238164593,
1593954466.176,57.155922761954,
1593954466.224,49.3260475908204,
1593954466.276,53.9688919183624,
1593954468.432,59.7560897001174,
1593955665.183,58.6468916584006,
1593955665.24,35.2794921023798,
1593955665.283,51.6888403238614,
1593955665.336,31.8953994779856,
1593955667.304,38.9748940798619,
1593957116.213,52.5610659259722,
1593957117.853,28.0402213373149,
1593958070.178,44.5745681582624,
1593958070.239,54.5509334411029,
1593958070.269,59.6421371060368,
1593958070.329,31.6305885745993,
1593958072.049,56.0812841757668,
1593958287.18,53.6083877062172,
1593958287.235,45.1876397562898,
1593958392.174,58.2923623862654,
1593958392.267,52.3329725366434,
1593958392.359,38.2209635825296,
1593958394.179,57.583217615056,
1593958603.146,57.5580348894517,
1593958603.178,54.055612612448,
1593958604.148,55.1899708416995,
1593958604.182,59.8902324147203,
1593958605.177,48.7867854024273,
1593958605.25,59.1508466663575,
1593958606.15,38.4117594781514,
1593958606.185,58.5413552848059,
1593958607.16,58.4429375863683,
1593958607.212,45.3476274809563,
1593958608.15,37.5317975211823,
1593958608.199,60.0163871071334,
1593958609.165,30.3666807612201,
1593958609.202,54.0487305711449,
1593958610.162,55.6879532654003,
1593958610.191,51.2559673103263,
1593958611.252,52.20270459364,
1593958611.309,50.9510086162297,
1593958612.156,59.2860092001013,
1593958612.194,22.671800741872,
1593958613.162,51.4651591758791,
1593958613.209,51.1515816532596,
1593958614.155,59.6461890579486,
1593958614.232,51.4888736487106,
1593958615.16,45.3620185997492,
1593958615.22,53.5642271892174,
1593958616.156,53.1197666659855,
1593958616.224,59.1653169188503,
1593958619.184,37.7805585376237,
1593958619.23,18.6795004647237,
1593958620.55,41.7403078012925,
1593958620.586,57.6815173980461,
1593958622.051,58.8198500897384,
1593958622.118,19.9328155400547,
1593958623.409,54.9440187292157,
1593958623.45,59.6511003884018,
1593958623.759,32.4325204809816,
1593958623.802,49.7779937834493,
1593958624.162,47.533601302839,
1593958624.201,55.2041317444618,
1593958625.166,26.3769614704003,
1593958625.206,56.821943439554,
1593958626.154,29.8686095453339,
1593958626.3,57.6730414401637,
1593958627.168,53.1991836266896,
1593958627.197,46.8368962984977,
1593958628.159,42.4070975557394,
1593958628.189,36.3945035235759,
1593958629.152,50.0170310685989,
1593958629.19,57.7408642405612,
1593958630.169,54.7186897345408,
1593958630.263,33.0919253329698,
1593958631.146,53.0476113599466,
1593958631.211,53.2986357449717,
1593958634.175,45.9485578448574,
1593958634.235,56.6186950910832,
1593958691.204,39.4185600511911,
1593958692.865,56.9905581064698,
1593958729.147,55.2293472210819,
1593958729.233,40.7836742056398,
1593958730.156,52.3246188329316,
1593958730.199,42.4339033269391,
1593958732.151,52.0157937241122,
1593958732.209,36.6156043939672,
1593958790.171,44.6248878856056,
1593958791.939,25.2109041404118,
1593959956.171,58.3718334443841,
1593959956.219,44.0742021625329,
1593959956.255,60.0351440575234,
1593959956.314,21.5909762155266,
1593959957.982,36.5632833429908,
1593961148.183,57.8554678262522,
1593961148.216,50.0726354337988,
1593961148.268,51.9063145189455,
1593961150.062,22.8149171399311,
1593962390.188,57.001717432035,
1593962390.25,56.8376330576501,
1593962390.278,56.2904344407435,
1593962390.336,43.8368216439201,
1593962392.16,51.5712510432302,
1593962559.126,56.3316924003669,
1593963166.324,42.5523772556143,
1593963167.158,25.1277895447907,
1593963167.193,51.77207647549,
1593963167.25,45.8558426056281,
1593963184.554,32.5700519957283,
1593964417.199,52.7882937371725,
1593964417.255,52.4365936801447,
1593964417.372,52.2052216307983,
1593964417.467,43.7781056646467,
1593964419.178,35.768286228369,
1593965576.207,43.4768412491801,
1593965576.244,55.830200888499,
1593965576.306,55.2354802398251,
1593965577.965,23.2936855329032,
1593966780.186,39.4224794542606,
1593966780.391,59.6829331455129,
1593966780.424,50.3835591274869,
1593966780.483,54.4812941952438,
1593966782.291,31.2757575848394,
1593968007.204,57.5117420487496,
1593968007.392,58.2171927008151,
1593968007.414,58.5715478220546,
1593968007.456,49.8402060831798,
1593968009.278,49.8003948299925,
1593969188.182,50.1271922884952,
1593969188.356,58.3999373199898,
1593969188.488,54.7598973041883,
1593969190.598,39.3969706938641,
1593970450.18,55.2648999293585,
1593970450.328,59.3836965231435,
1593970450.398,36.007060577466,
1593970450.458,39.3018691244568,
1593970452.312,25.1027467487696,
1593971587.17,36.224192166691,
1593971587.26,48.1317407410272,
1593971587.362,59.7886263452285,
1593971589.188,39.3028275593646,
1593972758.183,48.1951394304809,
1593972758.232,59.1920684877044,
1593972758.265,59.0835590142797,
1593972758.309,58.4500076089412,
1593972759.958,32.734997929336,
1593974040.226,39.7222315088141,
1593974040.283,37.9498822043663,
1593974040.319,58.2826459442185,
1593974040.405,46.9553895066437,
1593974042.053,36.5292885304166,
1593975165.185,50.3274275866596,
1593975165.224,60.158986381455,
1593975165.295,59.18942762679,
1593975166.925,39.2523792778651,
1593976384.191,59.9555513129,
1593976384.248,50.9067555038537,
1593976384.282,44.3033517152265,
1593976384.329,50.2063550860566,
1593976385.994,57.3202677343228,
1593977675.296,35.1744830225136,
1593977675.372,51.6860024291082,
1593977675.436,56.4432174267681,
1593977675.509,58.6887315959017,
1593977677.249,48.0348982689358,
1593978951.1,53.0018390178899,
1593978951.318,49.0617086440905,
1593978951.367,55.8733682257686,
1593978951.418,29.2805939304686,
1593978953.034,58.9575207248822,
1593980002.078,56.5649173597331,
1593980002.188,56.8235026690943,
1593980002.24,59.6245000199481,
1593980003.998,44.3953241400526,
1593981228.088,50.606922248719,
1593981228.142,40.6654076302144,
1593981228.181,31.8977471566415,
1593981228.236,58.8555510897872,
1593981229.924,47.9714331849555,
1593982362.083,34.1638934550532,
1593982362.216,23.6859398650291,
1593982362.291,57.0306779006751,
1593982363.953,52.2771117225949,
1593983556.09,49.7944590069351,
1593983556.194,34.8837547838206,
1593983556.263,55.60027521346,
1593983556.342,55.5604572201946,
1593983558.142,28.6767803168821,
1593984791.099,43.0971381639114,
1593984791.251,59.7974611396193,
1593984791.286,52.378750346152,
1593984791.387,52.5377710983314,
1593984793.066,59.9131460618881,
1593985971.104,23.2795698058478,
1593985971.264,54.774431595056,
1593985971.3,49.5435012809274,
1593985972.912,53.4128515629586,
1593987240.102,38.0832247477786,
1593987240.263,41.8971310545308,
1593987240.295,53.8941141563887,
1593987240.342,57.9475316007901,
1593987242.609,40.902471368728,
1593988382.08,26.5174980524548,
1593988382.12,59.1806609067377,
1593988382.168,38.1329375471314,
1593988384.166,57.6960668815539,
1593989654.088,25.2578777610769,
1593989654.133,57.6298123034321,
1593989654.16,19.6800712376388,
1593989654.221,24.4813873905987,
1593989656.339,49.9918401769665,
1593990761.107,53.8350396084236,
1593990761.146,58.7789951326992,
1593990761.247,57.9384498131439,
1593990763.157,42.2082270475794,
1593990942.705,50.6813903496726,
1593991292.07,55.0995257577717,
1593993836.093,33.1875374864715,
1593993836.219,57.4647845179718,
1593993836.246,57.709661366033,
1593993836.354,31.1646208867583,
1593993838.658,56.7343541743594,
1594000882.135,56.4228719076356,
1594000882.42,34.3887268830873,
1594000882.676,41.0062006907693,
1594000882.932,58.0953640810266,
1594000883.406,42.9379516174587,
1594007408.147,48.5693469739929,
1594007408.297,59.9751257748138,
1594007408.328,55.6507698912222,
1594007408.491,57.230000987598,
1594007410.744,59.6062542086806,
1594008568.518,54.6921105459825,
1594008568.558,35.6712488048878,
1594008568.633,31.383263639283,
1594008569.918,60.0078577802577,
1594009728.128,59.795725639909,
1594009730.546,38.9385226508547,
1594010928.648,56.9200740234255,
1594010930.709,38.0141786690431,
1594012383.575,60.0487586638477,
1594012385.734,49.3387709746846,
1594013486.515,54.7257349197647,
1594013486.637,46.9519248705658,
1594013486.698,60.0014862194791,
1594013486.763,46.7176674713308,
1594013488.922,60.1407911717807,
1594014784.991,55.438660711288,
1594014787.465,56.8129401058013,
1594015889.531,59.6320364754931,
1594015889.636,51.2911374391688,
1594015889.678,59.6113803202769,
1594015889.747,47.2828282709907,
1594015891.89,56.6309114112903,
1594017094.5,53.9690027469876,
1594017094.557,59.4879862896408,
1594017094.594,46.0011682492921,
1594017094.639,13.3643104005561,
1594017094.728,43.0349006272504,
1594017222.492,56.9506084959951,
1594017222.565,40.2175074412423,
1594017223.502,59.6087619833243,
1594017223.551,57.9826362598744,
1594017283.542,59.6832960161011,
1594017283.851,57.4197899899026,
1594018479.522,53.5391332017572,
1594018479.585,59.0119570605838,
1594018479.624,41.3724372230156,
1594018479.688,53.3366027641789,
1594018481.762,50.5669168339361,
1594019878.246,43.7925815667664,
1594019880.597,55.0782830909301,
1594020861.509,51.3704508906024,
1594020861.549,59.3537582834064,
1594020861.581,51.1333500095395,
1594020862.514,44.6940887598556,
1594020862.557,22.94426225448,
1594020922.542,58.2066589399463,
1594020924.577,58.6852793202334,
1594022317.129,60.0095066577928,
1594022319.345,58.4973126070916,
1594023517.206,31.4870804740191,
1594023519.286,59.2038250155021,
1594024717.126,59.9719882588291,
1594024717.519,58.0229862465028,
1594025917.261,34.927294407591,
1594025919.337,42.3104800402232,
1594027117.341,40.3956419433476,
1594027119.463,59.949631954634,
1594028286.537,49.3464233331842,
1594028286.58,25.4823778724725,
1594028286.609,50.2116403313048,
1594028286.674,45.9420127440396,
1594028288.649,37.394730987604,
1594029268.541,56.9914594430044,
1594029268.59,47.7452401912216,
1594029268.649,44.7530609571557,
1594029270.646,56.5794931807199,
1594030481.744,54.3503271779203,
1594030481.828,41.7831744521535,
1594030481.903,57.2179756643632,
1594030481.974,58.3670854159123,
1594030484.357,38.1556118692484,
1594031675.737,42.235986772342,
1594031675.78,46.8317813019045,
1594031675.841,24.4464660835082,
1594031677.833,33.8861552576989,
1594032866.721,20.4127779341977,
1594032866.807,41.8186505079216,
1594032866.848,59.9281046494904,
1594032866.957,42.1097936506089,
