time,battery_level
1594220812.795,84
1594220906.821,85
1594220990.949,86
1594221076.306,87
1594221133.24,88
1594221238.091,89
1594221327.042,90
1594221443.094,91
1594221592.783,92
1594221695.271,93
1594221858.348,94
1594221952.493,95
1594222150.42,96
1594222312.807,97
1594222552.804,98
1594222765.364,99
1594222825.675,99
1594222826.092,99
1594222867.533,98
1594223667.249,98
1594225083.858,97
1594225941.029,96
1594226932.968,95
1594228817.761,94
1594228922.296,93
1594230286.231,92
1594231075.29,91
1594231678.872,91
1594232680.496,90
1594234079.107,89
1594234574.839,88
1594234636.151,87
1594234790.639,86
1594234885.818,85
1594234945.903,84
1594235389.971,83
1594235598.132,82
1594235838.312,81
1594235942.212,80
1594236031.756,79
1594236253.252,78
1594236409.499,77
1594236458.306,76
1594236557.476,75
1594236911.942,73
1594236985.188,72
1594237284.987,71
1594238180.919,70
1594238425.958,70
1594238960.981,69
1594239252.649,68
1594239363.468,67
1594239446.688,65
1594240226.112,64
1594240284.899,63
1594240696.303,62
1594241632.174,61
1594241681.815,60
1594241801.911,59
1594242265.674,59
1594242325.804,58
1594242345.432,57
1594242460.671,56
1594242625.954,55
1594242755.647,54
1594242992.104,53
1594243826.275,52
1594244089.94,51
1594244210.075,50
1594244326.628,49
1594244486.252,48
1594244651.219,47
1594244718.113,46
1594244898.352,45
1594244978.916,44
1594245063.722,43
1594245716.068,42
1594246460.017,41
1594246824.164,40
1594247234.592,39
1594247953.566,38
1594248389.266,37
1594248446.681,36
1594249097.538,35
1594249225.866,35
1594249769.028,34
1594249951.35,33
1594250345.614,32
1594250689.085,31
1594251378.766,30
1594251535.081,29
1594251945.722,28
1594252224.639,26
1594252977.746,25
1594253339.668,24
1594254019.145,23
1594254625.62,22
1594255216.843,21
1594255825.653,20
1594256944.826,19
1594257512.653,18
1594258063.812,17
1594258746.17,16
1594258829.903,15
1594258862.821,14
1594258940.45,13
1594259188.303,12
1594259248.231,11
1594259452.545,10
1594259612.971,9
1594259754.445,8
1594259794.481,7
1594259914.553,6
1594260025.66,5
1594260087.95,4
1594260178.585,3
1594260189.066,3
1594260189.975,3
1594260249.611,4
1594260407.333,5
1594260489.476,6
1594260609.476,7
1594260675.835,8
1594260785.694,9
1594260889.471,10
1594260969.42,11
1594261074.633,12
1594261149.484,13
1594261269.432,14
1594261288.062,15
1594261378.418,16
1594261449.418,17
1594261562.034,18
1594261629.433,19
1594261689.517,20
1594261809.47,21
1594261841.955,22
1594261936.702,23
1594262028.483,24
1594262109.426,25
1594262169.418,26
1594262289.431,27
1594262299.257,28
1594262388.04,29
1594262469.431,30
1594262576.051,31
1594262649.423,32
1594262709.421,33
1594262829.427,34
1594262832.117,35
1594262916.457,36
1594262999.406,37
1594263069.429,38
1594263129.428,39
1594263189.417,40
1594263304.188,42
1594263378.135,43
1594263456.572,44
1594263533.587,45
1594263609.437,46
1594263669.49,47
1594263698.026,48
1594263779.57,49
1594263849.431,50
1594263936.621,51
1594264013.602,52
1594264089.429,53
1594264149.439,54
1594264167.543,55
1594264245.974,56
1594264328.896,57
1594264389.426,58
1594264449.42,59
1594264569.47,60
1594264629.435,61
1594264671.285,62
1594264749.85,63
1594264806.631,64
1594264869.414,64
1594264890.84,65
1594264975.066,66
1594265049.425,67
1594265069.789,68
1594265146.751,69
1594265223.723,70
1594265289.556,71
1594265385.097,72
1594265437.999,73
1594265522.141,74
1594265544.926,75
1594265626.311,76
1594265690.42,77
1594265769.429,78
1594265816.583,79
1594265906.487,80
1594266009.417,81
1594266049.511,82
1594266136.959,83
1594266231.838,84
1594266309.421,85
1594266364.041,86
1594266489.428,87
1594266547.371,88
1594266670.236,89
1594266784.895,90
1594266909.535,91
1594267029.417,92
1594267121.628,93
1594267290.232,94
1594267404.559,95
1594267618.015,96
1594267795.331,97
1594268068.608,98
1594268278.747,99
1594268446.843,99
1594268649.424,100
1594270545.861,100
1594272189.423,100
1594272535.326,100
1594272535.919,100
1594272744.977,99
1594272877.73,98
1594272956.365,97
1594273135.223,96
1594273220.416,95
1594273373.077,94
1594273493.227,93
1594273630.975,92
1594273728.429,91
1594273877.325,90
1594274007.874,89
1594274189.249,88
1594274305.866,87
1594274410.711,86
1594274862.461,85
1594275079.808,84
1594275112.254,83
1594275448.647,82
1594275636.166,81
1594275696.095,81
1594276086.339,80
1594276406.254,79
1594276735.971,77
1594276850.104,76
1594276911.22,75
1594277083.781,74
1594277455.955,73
1594277976.852,72
1594278044.744,71
1594278739.082,70
1594279247.915,69
1594279371.136,68
1594280087.828,67
1594280542.175,66
1594280672.673,65
1594281170.112,64
1594281232.154,63
1594281241.319,62
1594281532.626,61
1594281643.192,60
1594281904.525,59
1594282241.783,58
1594282585.808,57
1594283335.952,56
1594283413.009,55
1594284111.162,54
1594284574.778,53
1594284715.162,52
1594284761.791,51
1594285552.305,51
1594285869.31,50
1594285889.624,49
1594286164.024,48
1594286408.183,47
1594286601.883,46
1594286821.258,45
1594286996.022,44
1594287089.53,43
1594287219.063,42
1594287489.374,41
1594287675.332,40
1594287855.667,39
1594288136.003,38
1594288166.547,37
1594288472.792,36
1594288631.01,35
1594288777.77,34
1594289015.97,33
1594289109.085,32
1594289156.728,31
1594289516.111,30
1594289759.59,29
1594289778.811,28
1594289806.286,27
1594289839.36,25
1594289854.647,24
1594289861.306,24
1594289862.209,24
1594289866.141,25
1594289885.594,26
1594289975.705,27
1594290025.719,28
1594290158.132,29
1594290274.058,30
1594290385.998,31
1594290461.696,32
1594290581.68,33
1594290641.688,34
1594290704.813,35
1594290810.331,36
1594290923.169,37
1594290995.937,38
1594291000.538,39
1594291091.254,40
1594291193.72,41
1594291296.14,42
1594291400.059,43
1594291481.675,44
1594291601.681,45
1594291613.839,46
1594291648.051,46
1594291648.202,46
1594291651.799,45
1594291652.471,45
1594291712.122,46
1594291738.695,47
1594291796.59,48
1594291841.616,49
1594291883.749,50
1594291952.132,51
1594292010.113,52
1594292035.183,53
1594292094.413,54
1594292136.451,55
1594292143.687,55
1594292143.894,55
1594292150.656,54
1594292152.834,54
1594292153.381,54
1594292156.835,55
1594292210.768,56
1594292252.917,57
1594292333.172,58
1594292347.956,59
1594292407.234,60
1594292464.969,61
1594292505.598,62
1594292526.837,62
1594292573.199,63
1594292631.888,64
1594292648.361,64
1594292648.486,64
1594292670.936,64
1594292671.601,64
1594292718.167,65
1594292734.517,66
1594292802.559,67
1594292851.281,68
1594292928.477,69
1594292970.495,70
1594293054.552,71
1594293138.609,72
1594293150.076,73
1594293225.459,74
1594293306.755,75
1594293386.704,76
1594293432.925,77
1594293511.303,78
1594293553.851,79
1594293645.803,80
1594293730.271,81
1594293811.286,82
1594293896.111,83
1594293980.318,84
1594294051.263,85
1594294112.424,86
1594294223.484,87
1594294316.997,88
1594294443.141,89
1594294527.202,90
1594294651.281,91
1594294771.289,92
1594294868.377,93
1594295032.481,94
1594295152.583,95
1594295362.53,96
1594295530.365,97
1594295791.294,98
1594295979.2,99
1594296076.189,99
1594296367.285,100
1594296664.711,100
1594296665.223,100
1594296842.32,99
1594297129.48,98
1594297537.185,97
1594297710.278,96
1594297838.736,95
1594298164.389,94
1594298287.079,93
1594298584.951,92
1594298797.068,91
1594299060.325,90
1594299128.617,89
1594299376.948,88
1594299632.603,87
1594299726.82,87
1594299787.074,86
1594300096.027,85
1594300264.788,84
1594300442.289,83
1594300603.4,82
1594300863.241,81
1594301030.058,80
1594301149.977,79
1594301420.292,78
1594301784.812,77
1594302049.999,76
1594302185.043,75
1594302515.491,74
1594302559.629,73
1594302777.528,72
1594302829.157,71
1594303120.792,70
1594303334.969,69
1594303353.272,68
1594303509.114,67
1594303693.699,66
1594303855.31,65
1594304034.69,64
1594304146.82,63
1594304236.529,62
1594304524.811,61
1594304583.868,60
1594304820.96,59
1594304929.433,58
1594305198.617,57
1594305760.277,56
1594305820.368,55
1594307035.656,55
1594307094.627,54
1594307437.819,53
1594307464.793,52
1594308064.801,51
1594308212.45,50
1594308853.558,49
1594309264.607,48
1594310462.305,47
1594310483.943,46
1594310587.35,45
1594311142.663,44
1594311668.141,43
1594312193.809,42
1594313079.116,41
1594313610.901,40
1594313774.381,39
1594314064.304,38
1594314462.819,38
1594314811.268,37
1594315253.904,36
1594315261.748,35
1594315336.095,34
1594315666.107,33
1594315896.694,32
1594315956.825,31
1594316073.319,30
1594316179.645,29
1594316195.613,28
1594316369.578,27
1594316384.653,26
1594316521.078,25
1594316586.885,24
1594316754.679,23
1594316806.88,22
1594316822.397,22
1594316823.227,22
1594316826.737,23
1594316927.537,24
1594317002.773,25
1594317062.768,26
1594317122.936,27
1594317156.352,28
1594317230.591,29
1594317298.852,30
1594317362.766,31
1594317422.75,32
1594317482.757,33
1594317542.765,34
1594317579.435,35
1594317644.739,36
1594317710.044,37
1594317772.392,38
1594317831.721,39
1594317891.068,40
1594317948.869,42
1594318006.701,43
1594318051.842,44
1594318128.366,45
1594318178.382,46
1594318220.534,47
1594318245.545,48
1594318306.381,49
1594318347.057,50
1594318423.585,51
1594318473.598,52
1594318502.747,53
1594318557.925,54
1594318595.661,55
1594318653.531,56
1594318711.384,57
1594318768.979,58
1594318802.745,59
1594318853.339,60
1594318922.744,61
1594318946.083,62
1594319001.014,63
1594319042.752,64
1594319102.752,65
1594319148.722,66
1594319208.971,67
1594319241.316,68
1594319303.612,69
1594319359.524,70
1594319437.05,71
1594319485.991,72
1594319559.844,73
1594319607.231,74
1594319644.667,75
1594319718.901,76
1594319776.031,77
1594319860.451,78
1594319902.681,79
1594319987.123,80
1594320062.748,81
1594320118.286,82
1594320208.745,83
1594320282.311,84
1594320401.422,85
1594320450.831,86
1594320488.146,86
1594320488.49,86
1594320615.963,85
1594320720.429,84
1594321554.759,84
1594322986.777,82
1594323238.084,81
1594323260.954,80
1594323311.495,79
1594323362.21,77
1594323407.084,76
1594323454.918,74
1594323488.071,73
1594323550.837,71
1594323597.383,70
1594323648.5,68
1594323708.562,67
1594323759.885,66
1594324088.091,65
1594324183.522,64
1594324236.065,63
1594324296.157,62
1594324386.218,61
1594324435.713,60
1594324495.819,59
1594324587.348,58
1594324625.824,57
1594324683.56,56
1594324725.513,55
1594324806.67,54
1594324892.223,53
1594324914.869,52
1594324970.549,51
1594325446.367,51
1594325771.591,50
1594327143.094,49
1594327629.44,48
1594328492.218,47
1594328725.298,46
1594328785.229,45
1594328821.547,44
1594329012.446,43
1594329031.249,42
1594332353.854,42
1594332462.554,41
1594332488.153,40
1594332772.672,39
1594332802.757,38
1594332850.283,37
1594332910.384,36
1594333024.268,35
1594333136.15,33
1594333688.056,32
1594334102.594,30
1594334348.872,29
1594334540.361,28
1594334947.492,27
1594335394.8,26
1594335488.148,25
1594335986.371,24
1594336439.851,22
1594337586.606,21
1594338488.047,20
1594339697.504,19
1594340554.783,18
1594340741.763,17
1594341955.358,16
1594342682.641,15
1594343463.977,14
1594343888.03,13
1594344667.404,12
1594345141.846,11
1594346186.087,10
1594347449.441,8
1594347488.187,7
1594347552.895,7
1594349288.1,6
1594350214.828,5
1594351479.581,4
1594353135.874,3
1594353963.724,2
1594353991.619,1
1594353993.214,0
1594353994.064,0
1594353995.111,0
1594354001.5,0
1594354001.809,0
1594366540.489,100
1594366563.225,100
1594366600.914,99
1594366742.311,97
1594366946.375,96
1594367085.129,95
1594367330.061,94
1594367504.716,93
1594367639.607,92
1594368049.551,91
1594368907.65,90
1594369507.645,90
1594370173.177,89
1594370690.595,88
1594370946.572,87
1594371010.987,86
1594371237.419,85
1594371307.65,84
1594371715.955,83
1594372012.459,82
1594372252.25,81
1594372409.638,80
1594372597.179,79
1594372720.195,78
1594372938.645,77
1594373125.558,76
1594373339.782,75
1594373707.636,74
1594373952.667,73
1594374493.698,72
1594374835.266,71
1594375156.198,70
1594375467.208,69
1594375690.93,68
1594375926.623,67
1594376140.923,66
1594376444.713,66
1594376499.517,65
1594377077.463,64
1594377745.021,63
1594377767.279,62
1594378418.971,61
1594378507.713,60
1594379824.223,59
1594380371.278,58
1594380816.009,57
1594380992.882,56
1594381668.342,55
1594381738.182,54
1594381885.649,53
1594382107.653,52
1594382310.049,51
1594382381.406,50
1594382988.089,49
1594383048.262,48
1594383066.551,47
1594383306.761,46
1594383462.886,44
1594383524.652,43
1594383565.933,42
1594385678.033,41
1594385869.153,39
1594386076.821,38
1594386367.668,37
1594386914.143,36
1594386952.81,35
1594387013.126,33
1594387119.47,33
1594387214.722,31
1594387484.971,30
1594387627.752,29
1594387672.164,28
1594387766.83,27
1594387972.994,25
1594388107.641,24
1594388268.061,22
1594388483.28,21
1594388492.403,20
1594388508.051,20
1594388508.747,20
1594388529.699,21
1594388545.948,22
1594388678.634,23
1594388784.044,24
1594388868.399,25
1594388928.398,26
1594389048.412,27
1594389087.833,28
1594389184.101,29
1594389275.825,30
1594389348.389,31
1594389450.371,32
1594389528.407,33
1594389588.408,34
1594389617.533,35
1594389697.376,36
1594389768.407,37
1594389828.408,38
1594389888.38,39
1594390008.425,40
1594390067.861,41
1594390068.211,41
1594390646.189,41
1594394267.887,41
1594396067.922,40
1594396190.817,39
1594396761.716,38
1594396820.044,37
1594397620.202,36
1594397867.923,35
1594397969.211,34
1594398785.777,33
1594399166.037,32
1594399179.035,31
1594399440.434,30
1594399770.765,29
1594399858.657,28
1594400147.813,27
1594400184.202,26
1594400845.663,25
1594401380.572,23
1594401854.869,22
1594402259.968,21
1594402260.489,21
1594402264.744,22
1594402344.645,23
1594402421.559,24
1594402498.551,25
1594402560.25,26
1594402620.266,27
1594402651.102,28
1594402723.648,29
1594402793.251,30
1594402859.876,31
1594402920.246,32
1594402980.253,33
1594403040.276,34
1594403053.942,35
1594403114.677,36
1594403160.272,37
1594403220.281,38
1594403280.285,39
1594403340.265,40
1594403397.695,41
1594403419.903,42
1594403474.694,43
1594403520.265,44
1594403580.267,45
1594403640.271,46
1594403691.202,47
1594403701.323,48
1594403757.602,49
1594403816.859,50
1594403859.596,51
1594403927.917,52
1594403984.208,53
1594404028.022,54
1594404041.979,55
1594404098.29,56
1594404154.377,57
1594404196.456,58
1594404238.544,59
1594404300.267,60
1594404360.266,61
1594404375.085,62
1594404429.815,63
1594404480.261,64
1594404532.937,65
1594404574.984,66
1594404636.996,67
1594404672.391,68
1594404738.966,69
1594404785.265,70
1594404869.386,71
1594404938.707,72
1594404995.674,73
1594405037.795,74
1594405076.471,75
1594405147.554,76
1594405200.266,77
1594405290.497,78
1594405332.604,79
1594405416.796,80
1594405500.292,81
1594405540.016,82
1594405628.759,83
1594405711.23,84
1594405736.594,84
1594405995.543,83
1594406035.567,82
1594406114.581,81
1594406174.583,80
1594406184.815,79
1594406244.813,78
1594406312.183,77
1594406327.067,76
1594406396.203,75
1594406471.078,74
1594406531.151,73
1594406606.12,72
1594406625.758,71
1594406850.75,70
1594406906.406,68
1594406956.028,67
1594407007.273,65
1594407060.05,64
1594407103.671,62
1594407162.487,60
1594407222.611,59
1594407281.703,57
1594407333.003,56
1594407390.226,54
1594407425.006,53
1594407474.803,51
1594407534.868,50
1594407621.589,49
1594408637.131,49
1594409744.742,48
1594409859.246,47
1594409927.645,47
1594409928.75,47
1594409932.508,48
1594409972.381,49
1594410047.99,50
1594410107.977,51
1594410227.982,52
1594410243.176,53
1594410328.903,54
1594410407.996,55
1594410509.193,56
1594410587.991,57
1594410647.987,58
1594410671.606,59
1594410752.819,60
1594410834.071,61
1594410887.991,62
1594410972.706,63
1594411007.988,64
1594411098.578,65
1594411132.2,66
1594411206.024,67
1594411266.488,68
1594411350.462,69
1594411392.444,70
1594411476.345,71
1594411528.253,72
1594411528.48,72
1594412262.512,72
1594413820.985,71
1594414390.888,70
1594415128.112,69
1594415166.889,68
1594416238.463,67
1594416496.902,66
1594417287.665,65
1594418447.983,64
1594419636.293,63
1594420513.604,62
1594423327.103,61
1594425643.732,60
1594425759.478,59
1594429846.751,59
1594430353.852,58
1594433007.961,57
1594433265.05,56
1594434961.728,55
1594435103.044,54
1594435268.889,53
1594435328.918,52
1594435509.1,51
1594435615.297,50
1594435675.3,50
1594435825.728,48
1594435921.908,47
1594436043.047,46
1594436214.381,45
1594436274.382,44
1594436345.525,43
1594436593.628,42
1594436718.206,41
1594436788.221,40
1594436886.059,39
1594437009.078,37
1594437438.915,36
1594437519.799,35
1594437721.726,34
1594437806.292,33
1594437941.642,32
1594438114.717,31
1594438249.262,30
1594438308.492,29
1594438428.613,28
1594438489.189,28
1594438490.419,28
1594438549.641,29
1594438609.625,30
1594438669.61,31
1594438789.535,32
1594438796.388,33
1594438870.681,34
1594438943.456,35
1594439020.664,36
1594439089.522,37
1594439149.538,38
1594439166.12,39
1594439238.87,40
1594439325.111,41
1594439389.705,42
1594439449.519,43
1594439509.523,44
1594439569.521,45
1594439612.187,46
1594439688.12,47
1594439749.522,48
1594439809.523,49
1594439869.522,50
1594439929.531,51
1594440045.45,53
1594440115.438,54
1594440169.522,55
1594440252.451,56
1594440289.535,57
1594440349.54,58
1594440386.423,59
1594440454.901,60
1594440523.398,61
1594440589.576,62
1594440649.535,63
1594440709.536,64
1594440763.53,65
1594440794.389,66
1594440861.374,67
1594440926.881,68
1594440973.944,69
1594441016.236,70
1594441100.81,71
1594441143.085,72
1594441191.697,73
1594441264.615,74
1594441328.23,75
1594441412.798,76
1594441455.072,77
1594441539.573,78
1594441585.796,79
1594441667.501,80
1594441758.107,81
1594441835.203,82
1594441919.688,83
1594442004.257,84
1594442088.855,85
1594442131.23,86
1594442236.836,87
1594442329.516,88
1594442449.526,89
1594442511.724,90
1594442638.576,91
1594442807.545,92
1594442864.33,93
1594442976.604,93
1594443020.81,94
1594443146.181,95
1594443349.518,96
1594443485.491,97
1594443739.567,98
1594443928.052,99
1594444283.084,100
1594446276.193,100
1594446452.725,100
1594449175.653,100
1594449176.467,100
1594449252.193,99
1594449773.125,98
1594450043.143,98
1594450148.587,97
1594450974.952,96
1594451455.342,95
1594451802.107,94
1594452158.403,93
1594452446.717,92
1594452677.998,91
1594452787.328,90
1594453155.813,89
1594453375.047,88
1594453675.229,88
1594453838.492,87
1594454199.106,86
1594454574.963,85
1594454778.323,84
1594454979.577,83
1594455060.347,82
1594455678.134,81
1594456206.453,79
1594456595.973,78
1594457232.611,78
1594457574.929,77
1594458118.166,76
1594458728.66,75
1594460477.279,74
1594460889.456,74
1594460908.658,73
1594461043.762,72
1594461367.028,71
1594462251.33,70
1594463196.17,69
1594463525.698,68
1594463695.002,67
1594463801.576,66
1594464012.316,65
1594464037.385,64
1594464447.892,64
1594464669.604,63
1594465121.081,62
1594465800.519,60
1594465951.086,59
1594466121.565,58
1594466838.476,57
1594468374.912,57
1594468974.917,56
1594469647.646,54
1594469767.777,53
1594470005.841,52
1594470700.563,51
1594471287.544,50
1594471480.557,49
1594471870.852,48
1594471974.919,48
1594472075.232,47
1594472077.227,46
1594472277.633,45
1594472421.834,44
1594472747.413,43
1594472764.805,42
1594473257.31,40
1594473550.066,39
1594473581.282,38
1594473944.62,37
1594474008.624,35
1594474657.229,34
1594474695.263,32
1594474808.498,31
1594474869.465,30
1594475031.955,29
1594475134.819,28
1594475222.833,27
1594475271.795,27
1594475334.518,26
1594475694.471,24
1594475823.677,23
1594476174.943,22
1594476296.05,21
1594476495.469,20
1594476656.792,19
1594476885.916,18
1594476991.778,17
1594477424.548,16
1594477556.617,15
1594477778.542,14
1594478087.416,13
1594478436.531,12
1594478496.657,11
1594478873.94,11
1594479047.864,10
1594479435.262,9
1594479523.012,8
1594479881.709,7
1594480750.992,6
1594480760.67,6
1594480761.423,6
1594480821.177,7
1594480862.688,8
1594480921.758,10
1594480982.262,11
1594481045.745,12
1594481109.221,13
1594481172.815,14
1594481231.902,15
1594481288.014,17
1594481347.097,18
1594481406.21,19
1594481465.397,20
1594481530.397,21
1594481588.052,22
1594481653.126,24
1594481715.336,25
1594481780.459,26
1594481841.161,27
1594481901.011,28
1594481948.536,29
1594481949.101,29
1594481978.305,29
1594481979.142,29
1594482001.305,30
1594482065.104,31
1594482125.889,32
1594482189.629,33
1594482247.449,34
1594482278.66,35
1594482338.649,36
1594482369.006,37
1594482426.818,38
1594482484.623,39
1594482540.947,40
1594482578.642,40
1594482584.138,41
1594482626.298,42
1594482698.667,43
1594482711.452,44
1594482772.258,45
1594482818.672,46
1594482878.667,47
1594482921.335,48
1594482963.475,49
1594482997.609,50
1594483055.393,51
1594483110.276,52
1594483169.581,53
1594483216.341,54
1594483258.51,55
1594483340.195,57
1594483396.504,58
1594483452.88,59
1594483507.729,60
1594483553.575,61
1594483595.677,62
1594483637.751,63
1594483673.564,64
1594483729.854,65
1594483778.653,66
1594483838.675,67
1594483890.268,68
1594483958.668,69
1594483981.394,70
1594484046.558,71
1594484110.237,72
1594484176.867,73
1594484232.28,74
1594484274.395,75
1594484358.572,76
1594484393.113,77
1594484468.643,78
1594484526.995,79
1594484611.14,80
1594484695.304,81
1594484779.389,82
1594484858.668,83
1594484893.234,84
1594484989.315,85
1594485073.491,86
1594485199.482,87
1594485241.465,88
1594485367.392,89
1594485422.04,90
1594485544.577,91
1594485677.434,92
1594485787.076,93
1594485938.668,94
1594486058.667,95
1594486158.588,95
1594486279.812,96
1594486398.762,97
1594486664.091,98
1594486898.664,99
1594487243.385,100
1594489156.174,100
1594489496.43,100
1594489497.439,100
1594489690.891,99
1594489865.998,97
1594489986.1,96
1594490030.084,95
1594490207.531,94
1594490425.224,93
1594490454.141,92
1594490613.6,91
1594490785.755,90
1594490911.814,89
1594491081.444,88
1594491204.54,87
1594491259.784,86
1594491356.588,85
1594491416.53,84
1594491549.541,83
1594491896.509,82
1594492400.586,81
1594492971.533,80
1594493060.595,78
1594493096.484,77
1594493363.44,76
1594493423.518,75
1594493558.312,74
1594493584.109,73
1594493696.651,72
1594493922.071,71
1594493985.776,70
1594494806.882,69
1594495496.513,68
1594496146.394,67
1594496960.948,66
1594498496.564,65
1594499875.15,64
1594501839.535,64
1594502696.726,63
1594503385.254,62
1594503568.911,61
1594503642.117,60
1594503800.147,59
1594503976.793,58
1594504086.096,58
1594504168.355,57
1594504306.571,56
1594504426.655,55
1594504653.403,53
1594504833.542,52
1594504893.362,51
1594505088.447,50
1594505258.989,49
1594505820.445,48
1594506194.643,47
1594507232.761,46
1594507649.846,45
1594507826.249,45
1594508096.834,44
1594509175.124,42
1594510602.554,41
1594511136.516,40
1594511930.49,39
1594512224.723,38
1594512746.535,37
1594513416.791,36
1594513883.776,35
1594514433.598,34
1594514885.702,33
1594515438.554,32
1594515450.395,31
1594515694.928,30
1594515758.634,29
1594515878.725,28
1594516016.666,27
1594516091.533,26
1594516224.169,25
1594516455.501,24
1594516653.936,23
1594516873.348,22
1594517096.657,20
1594517448.764,19
1594517599.298,18
1594517789.759,17
1594517979.703,15
1594518260.564,14
1594518633.826,12
1594518834.039,11
1594519237.718,9
1594519496.691,8
1594519862.998,6
1594520400.464,5
1594520400.544,4
1594520756.769,3
1594521012.332,2
1594521472.759,1
1594522074.435,0
1594522075.035,0
1594522075.103,0
1594531175.908,3
1594531194.45,3
1594531196.129,3
1594531239.45,4
1594531372.252,3
1594531432.174,2
1594531552.385,3
1594531671.959,4
1594532000.327,5
1594532271.953,6
1594532631.943,7
1594532751.952,8
1594532991.949,9
1594533107.608,10
1594533312.806,11
1594533514.92,12
1594533591.929,12
1594533651.945,13
1594533891.945,14
1594534012.798,15
1594534191.938,16
1594534270.805,17
1594534477.436,18
1594534611.907,19
1594534851.943,20
1594535091.955,21
1594535211.941,22
1594535391.937,23
1594535497.429,24
1594535721.772,25
1594535871.949,26
1594536051.943,27
1594536171.938,28
1594536411.942,29
1594536466.822,30
1594536630.554,31
1594536800.289,32
1594537011.934,33
1594537191.934,34
1594537311.939,35
1594537491.941,36
1594537571.35,37
1594537742.555,38
1594537851.94,39
1594538031.943,40
1594538211.941,41
1594538331.943,42
1594538511.947,43
1594538620.67,44
1594538796.316,45
1594538931.938,46
1594539111.939,47
1594539231.928,48
1594539411.933,49
1594539509.082,50
1594539690.501,51
1594539876.418,52
1594540011.934,53
1594540191.935,54
1594540311.939,55
1594540522.945,56
1594540586.247,54
1594540732.029,53
1594541274.471,53
1594541363.802,53
1594541364.527,53
1594541391.807,55
1594541475.974,56
1594541544.164,57
1594541604.171,58
1594541635.628,59
1594541713.693,60
1594541793.479,61
1594541844.159,62
1594541943.58,63
1594541943.884,63
1594542065.716,62
1594542173.588,62
1594542174.326,62
1594542226.164,63
1594542268.231,64
1594542345.844,65
1594542346.129,65
1594542836.836,64
1594543370.715,63
1594543548.671,62
1594543856.032,61
1594544148.662,60
1594544713.175,59
1594544716.194,58
1594544748.648,57
1594545178.697,56
1594545749.713,55
1594546238.497,54
1594546897.846,53
1594547692.718,52
1594547716.531,51
1594548074.024,50
1594548276.461,50
1594549765.383,49
1594551086.597,48
1594551724.539,48
1594551831.798,47
1594551859,46
1594554691.563,45
1594555387.2,45
1594555608.018,44
1594555642.84,42
1594556431.381,41
1594556590.132,40
1594557333.036,39
1594557569.675,38
1594557767.432,36
1594557937.29,35
1594557948.646,34
1594558069.094,33
1594558129.138,32
1594558183.396,31
1594558285.996,30
1594558809.996,29
1594558847.15,28
1594558849.626,28
1594558850.239,28
1594558851.93,29
1594558924.329,30
1594559010.449,31
1594559087.559,32
1594559149.988,33
1594559232.868,34
1594559269.992,35
1594559329.994,36
1594559372.176,37
1594559437.404,38
1594559502.632,39
1594559566.335,40
1594559629.988,41
1594559690.006,42
1594559750.005,43
1594559754.525,44
1594559819.773,45
1594559869.985,46
1594559929.988,47
1594559989.992,48
1594560049.99,49
1594560067.42,50
1594560131.234,51
1594560197.997,52
1594560260.356,53
1594560314.424,54
1594560349.987,55
1594560409.992,56
1594560450.346,57
1594560512.659,58
1594560567.557,59
1594560635.829,60
1594560694.095,61
1594560736.295,62
1594560778.444,63
1594560819.795,64
1594560877.659,65
1594560939.965,66
1594560989.309,67
1594561031.482,68
1594561115.864,69
1594561119.479,70
1594561180.287,71
1594561245.575,72
1594561309.991,73
1594561368.908,74
1594561414.809,75
1594561489.986,76
1594561533.387,77
1594561607.618,78
1594561670.001,79
1594561738.188,80
1594561822.601,81
1594561906.997,82
1594561969.996,83
1594562012.917,84
1594562107.867,85
1594562202.259,86
1594562286.561,87
1594562370.892,88
1594562412.993,88
1594562497.273,89
1594562553.014,90
1594562677.329,91
1594562809.247,92
1594562918.745,93
1594563087.147,94
1594563169.997,95
1594563381.597,96
1594563509.39,97
1594563765.239,98
1594563970.279,99
1594564348.474,100
1594566044.737,100
1594566435.966,100
1594569623.543,100
1594570549.525,100
1594570549.89,100
1594571639.399,99
1594572176.761,98
1594572279.033,97
1594572757.459,96
1594573230.673,96
1594573272.764,95
1594573882.548,94
1594574044.735,93
1594574424.281,92
1594575013.4,91
1594575127.588,90
1594576011.068,89
1594576549.6,88
1594576722.427,87
1594576782.532,86
1594576858.915,85
1594576912.216,84
1594577032.383,83
1594577117.172,82
1594577197.527,81
1594577305.399,80
1594577444.702,78
1594577626.692,77
1594577736.97,76
1594577806.267,75
1594577866.354,74
1594577918.436,73
1594578038.585,72
1594578107.396,71
1594578164.382,70
1594578284.29,69
1594578344.306,68
1594578411.782,67
1594578471.843,66
1594578604.068,65
1594578641.396,64
1594578701.574,63
1594578750.974,62
1594578871.165,61
1594578946.246,60
1594579000.232,59
1594579118.843,58
1594579178.944,57
1594579241.848,56
1594579301.95,55
1594579412.991,54
1594579443.031,53
1594579549.636,52
1594579573.716,51
1594579686.401,50
1594579868.076,49
1594579870.632,49
1594579871.672,49
1594579875.085,50
1594580043.159,51
1594580110.989,52
1594580231.001,53
1594580290.992,54
1594580332.664,55
1594580410.996,55
1594580426.055,56
1594580516.423,57
1594580590.995,58
1594580651.005,59
1594580771.006,60
1594580830.987,61
