time,rssi
1593968041.893,-72
1593968041.893,-72
1593968041.893,-73
1593968041.893,-74
1593968041.893,-74
1593968041.893,-75
1593968041.893,-76
1593968041.893,-79
1593968041.893,-82
1593968041.893,-83
1593968041.893,-83
1593968041.893,-83
1593968041.893,-86
1593968056.343,0
1593968562.326,0
1593968947.127,0
1593969190.522,-59
1593969190.522,-59
1593969190.522,-63
1593969190.522,-70
1593969190.522,-72
1593969190.522,-72
1593969190.522,-73
1593969190.522,-73
1593969190.522,-77
1593969190.522,-78
1593969190.522,-79
1593969190.522,-79
1593969190.522,-79
1593969190.522,-82
1593969190.522,-82
1593969190.522,-84
1593969285.665,-59
1593969285.665,-68
1593969285.665,-71
1593969285.665,-71
1593969285.665,-72
1593969285.665,-72
1593969285.665,-73
1593969285.665,-73
1593969285.665,-74
1593969285.665,-75
1593969285.665,-75
1593969285.665,-79
1593969285.665,-79
1593969285.665,-79
1593969285.665,-81
1593969642.771,0
1593970002.952,0
1593970265.718,-40
1593970265.718,-50
1593970265.718,-56
1593970265.718,-56
1593970265.718,-61
1593970265.718,-62
1593970265.718,-67
1593970265.718,-67
1593970265.718,-68
1593970265.718,-70
1593970265.718,-71
1593970265.718,-71
1593970265.718,-71
1593970265.718,-72
1593970265.718,-73
1593970265.718,-73
1593970265.718,-74
1593970265.718,-74
1593970265.718,-75
1593970265.718,-76
1593970265.718,-85
1593970359.414,0
1593970452.203,-42
1593970452.203,-43
1593970452.203,-55
1593970452.203,-57
1593970452.203,-58
1593970452.203,-61
1593970452.203,-64
1593970452.203,-64
1593970452.203,-64
1593970452.203,-67
1593970452.203,-68
1593970452.203,-75
1593970452.203,-76
1593970452.203,-77
1593970452.203,-82
1593970481.067,-38
1593970481.067,-43
1593970481.067,-58
1593970481.067,-58
1593970481.067,-59
1593970481.067,-62
1593970481.067,-64
1593970481.067,-65
1593970481.067,-67
1593970481.067,-68
1593970481.067,-74
1593970481.067,-75
1593970481.067,-76
1593970481.067,-77
1593970481.067,-81
1593970481.067,-83
1593970699.418,0
1593970915.771,0
1593971299.466,0
1593971534.642,0
1593971589.09,-35
1593971589.09,-42
1593971589.09,-49
1593971589.09,-53
1593971589.09,-58
1593971589.09,-62
1593971589.09,-63
1593971589.09,-64
1593971589.09,-64
1593971589.09,-65
1593971589.09,-67
1593971589.09,-68
1593971589.09,-70
1593971589.09,-72
1593971625.741,-36
1593971625.741,-42
1593971625.741,-45
1593971625.741,-53
1593971625.741,-59
1593971625.741,-59
1593971625.741,-60
1593971625.741,-60
1593971625.741,-61
1593971625.741,-63
1593971625.741,-66
1593971625.741,-67
1593971625.741,-67
1593971625.741,-70
1593971625.741,-72
1593971625.741,-76
1593971625.741,-78
1593971625.741,-78
1593971625.741,-81
1593971831.388,0
1593971996.029,-47
1593971996.029,-56
1593971996.029,-57
1593971996.029,-58
1593971996.029,-65
1593971996.029,-66
1593971996.029,-68
1593971996.029,-68
1593971996.029,-69
1593971996.029,-69
1593971996.029,-69
1593971996.029,-73
1593971996.029,-76
1593971996.029,-79
1593971996.029,-81
1593971996.029,-82
1593971996.029,-84
1593972224.605,0
1593972573.451,0
1593972575.246,-54
1593972575.246,-55
1593972575.246,-60
1593972575.246,-61
1593972575.246,-66
1593972575.246,-67
1593972575.246,-68
1593972575.246,-71
1593972575.246,-73
1593972575.246,-74
1593972575.246,-75
1593972575.246,-75
1593972575.246,-76
1593972575.246,-77
1593972575.246,-77
1593972575.246,-85
1593972759.958,-56
1593972759.958,-56
1593972759.958,-62
1593972759.958,-62
1593972759.958,-66
1593972759.958,-67
1593972759.958,-75
1593972759.958,-76
1593972759.958,-76
1593972759.958,-76
1593972759.958,-76
1593972759.958,-77
1593972759.958,-77
1593972759.958,-77
1593972759.958,-77
1593972759.958,-78
1593972759.958,-78
1593972759.958,-78
1593972759.958,-79
1593972759.958,-82
1593972759.958,-82
1593972759.958,-83
1593972759.958,-84
1593972759.958,-84
1593972847.374,0
1593972848.929,-52
1593972848.929,-54
1593972848.929,-57
1593972848.929,-60
1593972848.929,-66
1593972848.929,-71
1593972848.929,-73
1593972848.929,-73
1593972848.929,-74
1593972848.929,-74
1593972848.929,-75
1593972848.929,-75
1593972848.929,-76
1593972848.929,-76
1593972848.929,-78
1593972848.929,-78
1593972848.929,-78
1593972848.929,-78
1593972848.929,-79
1593972848.929,-79
1593972848.929,-83
1593972848.929,-84
1593972848.929,-86
1593973213.736,0
1593973516.531,-51
1593973516.531,-54
1593973516.531,-55
1593973516.531,-56
1593973516.531,-62
1593973516.531,-68
1593973516.531,-69
1593973516.531,-69
1593973516.531,-70
1593973516.531,-70
1593973516.531,-74
1593973516.531,-74
1593973516.531,-75
1593973516.531,-77
1593973516.531,-77
1593973516.531,-77
1593973516.531,-77
1593973516.531,-78
1593973516.531,-80
1593973516.531,-80
1593973516.531,-80
1593973516.531,-83
1593973949.167,0
1593974042.1,-51
1593974042.1,-52
1593974042.1,-56
1593974042.1,-60
1593974042.1,-68
1593974042.1,-71
1593974042.1,-72
1593974042.1,-72
1593974042.1,-72
1593974042.1,-73
1593974042.1,-74
1593974042.1,-75
1593974042.1,-75
1593974042.1,-76
1593974042.1,-77
1593974042.1,-77
1593974042.1,-77
1593974042.1,-78
1593974042.1,-79
1593974042.1,-80
1593974042.1,-81
1593974042.1,-83
1593974433.211,0
1593974678.419,0
1593975071.897,0
1593975166.958,-48
1593975166.958,-52
1593975166.958,-53
1593975166.958,-59
1593975166.958,-68
1593975166.958,-71
1593975166.958,-72
1593975166.958,-73
1593975166.958,-73
1593975166.958,-75
1593975166.958,-75
1593975166.958,-76
1593975166.958,-76
1593975166.958,-77
1593975166.958,-78
1593975166.958,-80
1593975166.958,-80
1593975166.958,-80
1593975166.958,-80
1593975166.958,-84
1593975499.462,0
1593975518.519,0
1593975988.759,0
1593976188.464,-54
1593976188.464,-57
1593976188.464,-60
1593976188.464,-65
1593976188.464,-69
1593976188.464,-69
1593976188.464,-72
1593976188.464,-75
1593976188.464,-77
1593976188.464,-78
1593976188.464,-79
1593976188.464,-80
1593976188.464,-81
1593976202.611,0
1593976385.998,-50
1593976385.998,-57
1593976385.998,-58
1593976385.998,-59
1593976385.998,-66
1593976385.998,-69
1593976385.998,-69
1593976385.998,-71
1593976385.998,-71
1593976385.998,-75
1593976385.998,-75
1593976385.998,-76
1593976385.998,-77
1593976385.998,-77
1593976385.998,-77
1593976385.998,-77
1593976385.998,-79
1593976385.998,-80
1593976385.998,-80
1593976385.998,-81
1593976385.998,-81
1593976385.998,-83
1593976385.998,-86
1593976699.443,0
1593976798.808,-51
1593976798.808,-52
1593976798.808,-57
1593976798.808,-59
1593976798.808,-63
1593976798.808,-64
1593976798.808,-65
1593976798.808,-69
1593976798.808,-69
1593976798.808,-70
1593976798.808,-70
1593976798.808,-70
1593976798.808,-71
1593976798.808,-71
1593976798.808,-74
1593976798.808,-75
1593976798.808,-75
1593976798.808,-76
1593976798.808,-78
1593976798.808,-79
1593976798.808,-79
1593976798.808,-79
1593976798.808,-80
1593976798.808,-84
1593976801.374,0
1593977422.854,0
1593977632.26,0
1593977677.194,-52
1593977677.194,-55
1593977677.194,-63
1593977677.194,-63
1593977677.194,-65
1593977677.194,-66
1593977677.194,-66
1593977677.194,-69
1593977677.194,-72
1593977677.194,-74
1593977677.194,-74
1593977677.194,-75
1593977677.194,-76
1593977677.194,-76
1593977677.194,-77
1593977677.194,-77
1593977677.194,-78
1593977677.194,-81
1593977914.811,0
1593978424.81,0
1593978784.834,0
1593978792.689,0
1593978953.051,-50
1593978953.051,-60
1593978953.051,-61
1593978953.051,-69
1593978953.051,-70
1593978953.051,-71
1593978953.051,-72
1593978953.051,-72
1593978953.051,-73
1593978953.051,-73
1593978953.051,-75
1593978953.051,-76
1593978953.051,-77
1593978953.051,-78
1593978953.051,-78
1593978953.051,-78
1593978953.051,-79
1593978953.051,-79
1593978953.051,-81
1593978953.051,-83
1593979205.203,0
1593979401.926,-52
1593979401.926,-55
1593979401.926,-57
1593979401.926,-60
1593979401.926,-70
1593979401.926,-70
1593979401.926,-71
1593979401.926,-71
1593979401.926,-73
1593979401.926,-73
1593979401.926,-74
1593979401.926,-75
1593979401.926,-76
1593979401.926,-78
1593979401.926,-79
1593979401.926,-84
1593979401.926,-87
1593979404.65,0
1593979710.016,0
1593980003.977,-52
1593980003.977,-52
1593980003.977,-60
1593980003.977,-64
1593980003.977,-66
1593980003.977,-67
1593980003.977,-68
1593980003.977,-68
1593980003.977,-70
1593980003.977,-70
1593980003.977,-71
1593980003.977,-75
1593980003.977,-77
1593980003.977,-77
1593980003.977,-80
1593980154.117,0
1593980618.617,0
1593980645.912,0
1593980998.434,0
1593981229.898,-53
1593981229.898,-55
1593981229.898,-59
1593981229.898,-63
1593981229.898,-70
1593981229.898,-71
1593981229.898,-72
1593981229.898,-73
1593981229.898,-74
1593981229.898,-74
1593981229.898,-74
1593981229.898,-75
1593981229.898,-78
1593981229.898,-78
1593981229.898,-79
1593981229.898,-80
1593981229.898,-83
1593981229.898,-86
1593981582.763,0
1593981619.008,0
1593982099.443,0
1593982363.933,-54
1593982363.933,-55
1593982363.933,-60
1593982363.933,-61
1593982363.933,-67
1593982363.933,-71
1593982363.933,-71
1593982363.933,-71
1593982363.933,-73
1593982363.933,-74
1593982363.933,-74
1593982363.933,-75
1593982363.933,-76
1593982363.933,-78
1593982363.933,-78
1593982363.933,-79
1593982363.933,-79
1593982363.933,-80
1593982363.933,-81
1593982363.933,-82
1593982500.93,0
1593982642.458,0
1593983067.482,0
1593983558.091,-51
1593983558.091,-58
1593983558.091,-58
1593983558.091,-61
1593983558.091,-68
1593983558.091,-70
1593983558.091,-70
1593983558.091,-71
1593983558.091,-71
1593983558.091,-72
1593983558.091,-77
1593983558.091,-77
1593983558.091,-78
1593983558.091,-79
1593983558.091,-79
1593983558.091,-80
1593983558.091,-81
1593983558.091,-83
1593983787.725,0
1593984219.848,0
1593984230.924,0
1593984793.024,-49
1593984793.024,-56
1593984793.024,-63
1593984793.024,-69
1593984793.024,-71
1593984793.024,-72
1593984793.024,-72
1593984793.024,-73
1593984793.024,-73
1593984793.024,-75
1593984793.024,-76
1593984793.024,-76
1593984793.024,-76
1593984793.024,-78
1593984793.024,-78
1593984793.024,-79
1593984793.024,-81
1593984793.024,-82
1593984793.024,-83
1593984793.024,-85
1593985183.856,0
1593985199.86,0
1593985699.435,0
1593985972.914,-53
1593985972.914,-54
1593985972.914,-59
1593985972.914,-67
1593985972.914,-70
1593985972.914,-71
1593985972.914,-71
1593985972.914,-72
1593985972.914,-75
1593985972.914,-76
1593985972.914,-77
1593985972.914,-77
1593985972.914,-77
1593985972.914,-78
1593985972.914,-79
1593985972.914,-79
1593985972.914,-80
1593985972.914,-80
1593985972.914,-80
1593985972.914,-81
1593985972.914,-82
1593985972.914,-83
1593985972.914,-84
1593986105.363,0
1593986136.743,-48
1593986136.743,-50
1593986136.743,-55
1593986136.743,-61
1593986136.743,-65
1593986136.743,-67
1593986136.743,-67
1593986136.743,-71
1593986136.743,-71
1593986136.743,-71
1593986136.743,-73
1593986136.743,-73
1593986136.743,-74
1593986136.743,-74
1593986136.743,-75
1593986136.743,-75
1593986136.743,-75
1593986136.743,-75
1593986136.743,-77
1593986136.743,-78
1593986136.743,-78
1593986136.743,-79
1593986136.743,-80
1593986136.743,-81
1593986136.743,-84
1593986299.425,0
1593986397.157,-51
1593986397.157,-54
1593986397.157,-55
1593986397.157,-64
1593986397.157,-68
1593986397.157,-69
1593986397.157,-71
1593986397.157,-73
1593986397.157,-75
1593986397.157,-75
1593986397.157,-75
1593986397.157,-75
1593986397.157,-76
1593986397.157,-76
1593986397.157,-78
1593986397.157,-79
1593986397.157,-82
1593986571.75,-53
1593986571.75,-53
1593986571.75,-57
1593986571.75,-60
1593986571.75,-64
1593986571.75,-67
1593986571.75,-67
1593986571.75,-70
1593986571.75,-71
1593986571.75,-72
1593986571.75,-74
1593986571.75,-75
1593986571.75,-76
1593986571.75,-77
1593986571.75,-77
1593986571.75,-78
1593986571.75,-85
1593986571.75,-85
1593986571.75,-85
1593986631.743,-49
1593986631.743,-50
1593986631.743,-58
1593986631.743,-61
1593986631.743,-63
1593986631.743,-64
1593986631.743,-68
1593986631.743,-71
1593986631.743,-72
1593986631.743,-72
1593986631.743,-73
1593986631.743,-74
1593986631.743,-75
1593986631.743,-76
1593986631.743,-77
1593986631.743,-80
1593986631.743,-82
1593986631.743,-82
1593986631.743,-85
1593986742.151,-49
1593986742.151,-54
1593986742.151,-57
1593986742.151,-66
1593986742.151,-68
1593986742.151,-69
1593986742.151,-70
1593986742.151,-70
1593986742.151,-71
1593986742.151,-76
1593986742.151,-76
1593986905.286,-56
1593986905.286,-59
1593986905.286,-59
1593986905.286,-65
1593986905.286,-70
1593986905.286,-72
1593986905.286,-74
1593986905.286,-75
1593986905.286,-77
1593986905.286,-80
1593986905.286,-80
1593986905.286,-84
1593986905.286,-84
1593986905.286,-84
1593986905.286,-86
1593987242.658,-57
1593987242.658,-60
1593987242.658,-61
1593987242.658,-66
1593987242.658,-69
1593987242.658,-70
1593987242.658,-72
1593987242.658,-74
1593987242.658,-76
1593987242.658,-76
1593987242.658,-77
1593987242.658,-81
1593987242.658,-85
1593987392.373,-58
1593987392.373,-59
1593987392.373,-61
1593987392.373,-69
1593987392.373,-71
1593987392.373,-72
1593987392.373,-72
1593987392.373,-74
1593987392.373,-76
1593987392.373,-78
1593987392.373,-80
1593987392.373,-80
1593987392.373,-81
1593987392.373,-82
1593987392.373,-85
1593987392.373,-86
1593987881.389,-58
1593987881.389,-59
1593987881.389,-59
1593987881.389,-69
1593987881.389,-71
1593987881.389,-71
1593987881.389,-72
1593987881.389,-73
1593987881.389,-74
1593987881.389,-75
1593987881.389,-77
1593987881.389,-78
1593987881.389,-79
1593987881.389,-80
1593987881.389,-84
1593987881.389,-86
1593987909.961,-58
1593987909.961,-59
1593987909.961,-59
1593987909.961,-66
1593987909.961,-67
1593987909.961,-70
1593987909.961,-71
1593987909.961,-76
1593987909.961,-78
1593987909.961,-78
1593987909.961,-79
1593987909.961,-79
1593987909.961,-80
1593987909.961,-81
1593987909.961,-81
1593987909.961,-81
1593987909.961,-85
1593988384.151,-59
1593988384.151,-62
1593988384.151,-66
1593988384.151,-69
1593988384.151,-70
1593988384.151,-72
1593988384.151,-72
1593988384.151,-74
1593988384.151,-75
1593988384.151,-77
1593988384.151,-78
1593988384.151,-80
1593988498.308,-57
1593988498.308,-59
1593988498.308,-59
1593988498.308,-69
1593988498.308,-70
1593988498.308,-71
1593988498.308,-71
1593988498.308,-72
1593988498.308,-73
1593988498.308,-75
1593988498.308,-76
1593988498.308,-76
1593988498.308,-79
1593988498.308,-79
1593988498.308,-80
1593988498.308,-80
1593988498.308,-81
1593988858.81,-57
1593988858.81,-58
1593988858.81,-58
1593988858.81,-66
1593988858.81,-67
1593988858.81,-68
1593988858.81,-69
1593988858.81,-71
1593988858.81,-73
1593988858.81,-76
1593988858.81,-76
1593988858.81,-76
1593988858.81,-79
1593988858.81,-81
1593988858.81,-82
1593988858.81,-84
1593988858.81,-87
1593989404.262,-54
1593989404.262,-55
1593989404.262,-58
1593989404.262,-68
1593989404.262,-70
1593989404.262,-71
1593989404.262,-72
1593989404.262,-72
1593989404.262,-73
1593989404.262,-75
1593989404.262,-75
1593989404.262,-75
1593989404.262,-80
1593989404.262,-81
1593989404.262,-83
1593989404.262,-84
1593989447.87,-55
1593989447.87,-57
1593989447.87,-58
1593989447.87,-59
1593989447.87,-70
1593989447.87,-70
1593989447.87,-71
1593989447.87,-72
1593989447.87,-73
1593989447.87,-75
1593989447.87,-78
1593989447.87,-79
1593989447.87,-80
1593989447.87,-80
1593989447.87,-83
1593989447.87,-84
1593989447.87,-84
1593989447.87,-85
1593989447.87,-88
1593989656.286,-54
1593989656.286,-60
1593989656.286,-65
1593989656.286,-66
1593989656.286,-68
1593989656.286,-71
1593989656.286,-71
1593989656.286,-75
1593989656.286,-76
1593989656.286,-82
1593989656.286,-82
1593989656.286,-85
1593989762.933,-54
1593989762.933,-56
1593989762.933,-60
1593989762.933,-60
1593989762.933,-62
1593989762.933,-67
1593989762.933,-68
1593989762.933,-70
1593989762.933,-71
1593989762.933,-71
1593989762.933,-76
1593989762.933,-77
1593989762.933,-78
1593989762.933,-79
1593989762.933,-80
1593989762.933,-80
1593989762.933,-82
1593989762.933,-82
1593989762.933,-82
1593989762.933,-85
1593989762.933,-88
1593990027.851,-54
1593990027.851,-54
1593990027.851,-56
1593990027.851,-59
1593990027.851,-59
1593990027.851,-64
1593990027.851,-66
1593990027.851,-66
1593990027.851,-71
1593990027.851,-71
1593990027.851,-72
1593990027.851,-74
1593990027.851,-78
1593990027.851,-79
1593990027.851,-79
1593990027.851,-81
1593990027.851,-81
1593990027.851,-86
1593990027.851,-86
1593990578.005,-53
1593990578.005,-54
1593990578.005,-57
1593990578.005,-58
1593990578.005,-59
1593990578.005,-67
1593990578.005,-67
1593990578.005,-70
1593990578.005,-70
1593990578.005,-72
1593990578.005,-74
1593990578.005,-74
1593990578.005,-75
1593990578.005,-78
1593990578.005,-78
1593990578.005,-79
1593990578.005,-81
1593990578.005,-81
1593990578.005,-82
1593990578.005,-83
1593990578.005,-83
1593990578.005,-83
1593990763.16,-53
1593990763.16,-56
1593990763.16,-57
1593990763.16,-58
1593990763.16,-65
1593990763.16,-66
1593990763.16,-69
1593990763.16,-72
1593990763.16,-72
1593990763.16,-73
1593990763.16,-74
1593990763.16,-77
1593990763.16,-79
1593990763.16,-81
1593990763.16,-81
1593990763.16,-82
1593990763.16,-85
1593990936.507,-54
1593990936.507,-54
1593990936.507,-56
1593990936.507,-57
1593990936.507,-58
1593990936.507,-68
1593990936.507,-70
1593990936.507,-71
1593990936.507,-72
1593990936.507,-73
1593990936.507,-76
1593990936.507,-78
1593990936.507,-78
1593990936.507,-79
1593990936.507,-79
1593990936.507,-79
1593990936.507,-82
1593990936.507,-84
1593993801.838,-53
1593993801.838,-53
1593993801.838,-54
1593993801.838,-56
1593993801.838,-58
1593993801.838,-66
1593993801.838,-66
1593993801.838,-70
1593993801.838,-70
1593993801.838,-73
1593993801.838,-74
1593993801.838,-76
1593993801.838,-78
1593993801.838,-79
1593993801.838,-79
1593993801.838,-80
1593993838.636,-53
1593993838.636,-54
1593993838.636,-56
1593993838.636,-59
1593993838.636,-63
1593993838.636,-67
1593993838.636,-69
1593993838.636,-70
1593993838.636,-75
1593993838.636,-75
1593993838.636,-75
1593993838.636,-75
1593993838.636,-76
1593993838.636,-80
1593993838.636,-81
1593993850.17,-53
1593993850.17,-54
1593993850.17,-56
1593993850.17,-57
1593993850.17,-60
1593993850.17,-63
1593993850.17,-66
1593993850.17,-71
1593993850.17,-71
1593993850.17,-74
1593993850.17,-74
1593993850.17,-75
1593993850.17,-76
1593993850.17,-76
1593993850.17,-77
1593993850.17,-79
1593993850.17,-79
1593993850.17,-80
1593993850.17,-81
1593993850.17,-82
1593993850.17,-85
1593993850.17,-87
1594000868.118,-49
1594000868.118,-54
1594000868.118,-54
1594000868.118,-58
1594000868.118,-61
1594000868.118,-63
1594000868.118,-64
1594000868.118,-70
1594000868.118,-72
1594000868.118,-72
1594000868.118,-75
1594000868.118,-75
1594000868.118,-75
1594000868.118,-77
1594000868.118,-77
1594000868.118,-80
1594000893.158,-51
1594000893.158,-53
1594000893.158,-54
1594000893.158,-55
1594000893.158,-57
1594000893.158,-58
1594000893.158,-66
1594000893.158,-69
1594000893.158,-70
1594000893.158,-70
1594000893.158,-72
1594000893.158,-75
1594000893.158,-77
1594000893.158,-77
1594000893.158,-78
1594000893.158,-79
1594000893.158,-85
1594007362.768,-48
1594007362.768,-52
1594007362.768,-55
1594007362.768,-58
1594007362.768,-65
1594007362.768,-67
1594007362.768,-69
1594007362.768,-70
1594007362.768,-70
1594007362.768,-71
1594007362.768,-71
1594007362.768,-75
1594007362.768,-77
1594007362.768,-78
1594007362.768,-78
1594007362.768,-79
1594007362.768,-80
1594007362.768,-80
1594007362.768,-81
1594007362.768,-83
1594007362.768,-85
1594007362.768,-86
1594007388.032,-50
1594007388.032,-51
1594007388.032,-53
1594007388.032,-59
1594007388.032,-65
1594007388.032,-67
1594007388.032,-68
1594007388.032,-69
1594007388.032,-71
1594007388.032,-71
1594007388.032,-72
1594007388.032,-73
1594007388.032,-74
1594007388.032,-75
1594007388.032,-75
1594007388.032,-76
1594007388.032,-76
1594007388.032,-77
1594007388.032,-78
1594007388.032,-78
1594007388.032,-79
1594007388.032,-80
1594007388.032,-81
1594007388.032,-81
1594007410.725,-50
1594007410.725,-56
1594007410.725,-60
1594007410.725,-61
1594007410.725,-66
1594007410.725,-67
1594007410.725,-67
1594007410.725,-70
1594007410.725,-72
1594007410.725,-73
1594007410.725,-74
1594007410.725,-76
1594007410.725,-76
1594007410.725,-76
1594007410.725,-76
1594007410.725,-78
1594007410.725,-79
1594007410.725,-79
1594007410.725,-79
1594007410.725,-80
1594007410.725,-81
1594007410.725,-81
1594007455.795,-38
1594007455.795,-59
1594007455.795,-65
1594007455.795,-66
1594007455.795,-68
1594007455.795,-71
1594007455.795,-71
1594007455.795,-73
1594007455.795,-77
1594007455.795,-77
1594007455.795,-79
1594007455.795,-79
1594007455.795,-80
1594007455.795,-82
1594007455.795,-82
1594007455.795,-82
1594007636.904,-41
1594007636.904,-53
1594007636.904,-60
1594007636.904,-61
1594007636.904,-66
1594007636.904,-66
1594007636.904,-67
1594007636.904,-69
1594007636.904,-69
1594007636.904,-69
1594007636.904,-69
1594007636.904,-71
1594007636.904,-71
1594007636.904,-73
1594007636.904,-74
1594007636.904,-74
1594007636.904,-77
1594007636.904,-80
1594007636.904,-81
1594007636.904,-82
1594007636.904,-83
1594007660.441,-42
1594007660.441,-49
1594007660.441,-53
1594007660.441,-55
1594007660.441,-55
1594007660.441,-62
1594007660.441,-65
1594007660.441,-66
1594007660.441,-66
1594007660.441,-66
1594007660.441,-67
1594007660.441,-70
1594007660.441,-73
1594007660.441,-74
1594007660.441,-74
1594007660.441,-75
1594007660.441,-75
1594007660.441,-77
1594007660.441,-77
1594007660.441,-80
1594007660.441,-80
1594007660.441,-81
1594007660.441,-82
1594007660.441,-85
1594007660.441,-86
1594007961.654,-42
1594007961.654,-43
1594007961.654,-53
1594007961.654,-56
1594007961.654,-58
1594007961.654,-60
1594007961.654,-60
1594007961.654,-62
1594007961.654,-63
1594007961.654,-63
1594007961.654,-65
1594007961.654,-66
1594007961.654,-67
1594007961.654,-69
1594007961.654,-70
1594007961.654,-72
1594007961.654,-78
1594007961.654,-81
1594007961.654,-87
1594008165.264,-45
1594008165.264,-57
1594008165.264,-58
1594008165.264,-59
1594008165.264,-59
1594008165.264,-60
1594008165.264,-60
1594008165.264,-60
1594008165.264,-62
1594008165.264,-63
1594008165.264,-66
1594008165.264,-67
1594008165.264,-67
1594008165.264,-68
1594008165.264,-69
1594008165.264,-75
1594008165.264,-75
1594008165.264,-76
1594008165.264,-78
1594008165.264,-79
1594008165.264,-80
1594008165.264,-85
1594008165.264,-87
1594008270.492,-41
1594008270.492,-49
1594008270.492,-57
1594008270.492,-57
1594008270.492,-58
1594008270.492,-60
1594008270.492,-60
1594008270.492,-60
1594008270.492,-62
1594008270.492,-63
1594008270.492,-63
1594008270.492,-63
1594008270.492,-63
1594008270.492,-64
1594008270.492,-67
1594008270.492,-68
1594008270.492,-68
1594008270.492,-74
1594008270.492,-79
1594008270.492,-80
1594008270.492,-81
1594008270.492,-81
1594008270.492,-84
1594008270.492,-87
1594008569.875,-40
1594008569.875,-40
1594008569.875,-54
1594008569.875,-57
1594008569.875,-58
1594008569.875,-58
1594008569.875,-58
1594008569.875,-60
1594008569.875,-61
1594008569.875,-63
1594008569.875,-63
1594008569.875,-64
1594008569.875,-67
1594008569.875,-68
1594008569.875,-69
1594008569.875,-75
1594008569.875,-79
1594008569.875,-81
1594008569.875,-82
1594008569.875,-84
1594008569.875,-86
1594008620.074,-48
1594008620.074,-56
1594008620.074,-58
1594008620.074,-64
1594008620.074,-66
1594008620.074,-68
1594008620.074,-69
1594008620.074,-69
1594008620.074,-70
1594008620.074,-70
1594008620.074,-71
1594008620.074,-73
1594008620.074,-74
1594008620.074,-74
1594008620.074,-79
1594008620.074,-84
1594008903.751,-52
1594008903.751,-55
1594008903.751,-59
1594008903.751,-63
1594008903.751,-68
1594008903.751,-69
1594008903.751,-72
1594008903.751,-72
1594008903.751,-73
1594008903.751,-73
1594008903.751,-74
1594008903.751,-76
1594008903.751,-76
1594008903.751,-76
1594008903.751,-78
1594008903.751,-79
1594008903.751,-80
1594008903.751,-81
1594008903.751,-83
1594008903.751,-84
1594009189.517,-52
1594009189.517,-55
1594009189.517,-59
1594009189.517,-64
1594009189.517,-67
1594009189.517,-68
1594009189.517,-68
1594009189.517,-70
1594009189.517,-72
1594009189.517,-73
1594009189.517,-74
1594009189.517,-76
1594009189.517,-76
1594009189.517,-78
1594009189.517,-80
1594009189.517,-80
1594009189.517,-81
1594009189.517,-83
1594009189.517,-85
1594009474.799,-53
1594009474.799,-57
1594009474.799,-59
1594009474.799,-63
1594009474.799,-65
1594009474.799,-67
1594009474.799,-69
1594009474.799,-71
1594009474.799,-72
1594009474.799,-75
1594009474.799,-76
1594009474.799,-76
1594009474.799,-78
1594009474.799,-80
1594009474.799,-80
1594009474.799,-81
1594009474.799,-82
1594009474.799,-83
1594009474.799,-85
1594009474.799,-86
1594009730.567,-54
1594009730.567,-62
1594009730.567,-65
1594009730.567,-66
1594009730.567,-66
1594009730.567,-68
1594009730.567,-71
1594009730.567,-73
1594009730.567,-74
1594009730.567,-76
1594009730.567,-77
1594009730.567,-77
1594009730.567,-77
1594009730.567,-78
1594009730.567,-80
1594009730.567,-81
1594009730.567,-81
1594009730.567,-84
1594009764.427,-53
1594009764.427,-57
1594009764.427,-63
1594009764.427,-65
1594009764.427,-65
1594009764.427,-67
1594009764.427,-73
1594009764.427,-74
1594009764.427,-76
1594009764.427,-77
1594009764.427,-78
1594009764.427,-78
1594009764.427,-80
1594009764.427,-80
1594009764.427,-82
1594009764.427,-82
1594009764.427,-83
1594010070.547,-53
1594010070.547,-57
1594010070.547,-63
1594010070.547,-64
1594010070.547,-67
1594010070.547,-71
1594010070.547,-71
1594010070.547,-73
1594010070.547,-74
1594010070.547,-74
1594010070.547,-74
1594010070.547,-74
1594010070.547,-76
1594010070.547,-78
1594010070.547,-79
1594010070.547,-79
1594010070.547,-79
1594010070.547,-80
1594010070.547,-80
1594010070.547,-84
1594010070.547,-86
1594010492.204,-53
1594010492.204,-57
1594010492.204,-63
1594010492.204,-64
1594010492.204,-68
1594010492.204,-69
1594010492.204,-71
1594010492.204,-72
1594010492.204,-74
1594010492.204,-74
1594010492.204,-74
1594010492.204,-77
1594010492.204,-79
1594010492.204,-79
1594010492.204,-79
1594010492.204,-79
1594010492.204,-82
1594010492.204,-83
1594010492.204,-85
1594010802.026,-52
1594010802.026,-57
1594010802.026,-62
1594010802.026,-66
1594010802.026,-68
1594010802.026,-68
1594010802.026,-69
1594010802.026,-74
1594010802.026,-74
1594010802.026,-75
1594010802.026,-76
1594010802.026,-77
1594010802.026,-78
1594010802.026,-78
1594010802.026,-79
1594010802.026,-79
1594010802.026,-80
1594010802.026,-82
1594010802.026,-83
1594010802.026,-83
1594010802.026,-85
1594010802.026,-87
1594010930.665,-49
1594010930.665,-63
1594010930.665,-67
1594010930.665,-68
1594010930.665,-69
1594010930.665,-71
1594010930.665,-72
1594010930.665,-74
1594010930.665,-74
1594010930.665,-75
1594010930.665,-77
1594010930.665,-77
1594010930.665,-78
1594010930.665,-79
1594010930.665,-83
1594011082.855,-53
1594011082.855,-56
